"","Date","Volume_Pozzo_1","Volume_Pozzo_2","Volume_Pozzo_3","Volume_Pozzo_4","Volume_Pozzo_5.6","Volume_Pozzo_7","Volume_Pozzo_8","Volume_Pozzo_9","Temperature_Monteporzio","Temperature_Velletri","imp_rain_velletri","imp_rain_monteporzio","Year","Month","Day","Spring","Summer","Autumn","Winter","imp1","imp2","imp3","imp4","imp5","imp6","imp7","imp8","imp9","snow.yes","snow.no"
"129",2012-10-07,NA,NA,NA,NA,NA,NA,NA,NA,17.09,18.24,0,0,"2012","10","7","0","0","1","0",33.68,93.17,108.11,97.67,99.84,91.4,93.81,94.86,96.53,"0","1"
"130",2012-10-08,NA,NA,NA,NA,NA,NA,NA,NA,18.02,19.61,0,0,"2012","10","8","0","0","1","0",33.68,93.17,108.11,97.65,99.83,91.4,93.81,94.86,96.54,"0","1"
"131",2012-10-09,NA,NA,NA,NA,NA,NA,NA,NA,16.96,18.53,0.4,0.2,"2012","10","9","0","0","1","0",33.67,93.19,108.12,97.27,99.83,91.4,93.81,94.86,96.54,"0","1"
"132",2012-10-10,NA,NA,NA,NA,NA,NA,NA,NA,17.29,19.04,0,0.2,"2012","10","10","0","0","1","0",33.66,93.19,108.14,97.09,99.83,91.4,93.8,94.86,96.51,"0","1"
"133",2012-10-11,NA,NA,NA,NA,NA,NA,NA,NA,17.19,18.91,0.2,0.4,"2012","10","11","0","0","1","0",33.66,93.19,108.14,97.1,99.85,91.41,93.8,94.86,96.5,"0","1"
"134",2012-10-12,NA,NA,NA,NA,NA,NA,NA,NA,16.93,18.41,11.2,8.8,"2012","10","12","0","0","1","0",33.65,93.19,108.14,97.1,99.85,91.41,93.8,94.87,97.42,"0","1"
"135",2012-10-13,NA,NA,NA,NA,NA,NA,NA,NA,14.55,16.72,12,4.4,"2012","10","13","0","0","1","0",33.65,93.19,108.14,97.15,99.85,91.42,93.82,94.87,97.46,"0","1"
"136",2012-10-14,NA,NA,NA,NA,NA,NA,NA,NA,15.15,16.85,0.2,0.4,"2012","10","14","0","0","1","0",33.65,93.18,108.14,97.19,99.86,91.43,93.8133333333333,94.87,97.4466666666667,"0","1"
"137",2012-10-15,NA,NA,NA,NA,NA,NA,NA,NA,15.96,17.81,13,18.6,"2012","10","15","0","0","1","0",33.65,93.18,108.14,97.2,99.87,91.4266666666667,93.8133333333333,94.87,97.4466666666667,"0","1"
"138",2012-10-16,NA,NA,NA,NA,NA,NA,NA,NA,12.44,14.82,0,0.2,"2012","10","16","0","0","1","0",33.65,93.17,108.14,97.42,99.9,91.4175,93.815,94.92,97.805,"0","1"
"139",2012-10-17,NA,NA,NA,NA,NA,NA,NA,NA,14.26,16.24,0,0.2,"2012","10","17","0","0","1","0",33.68,93.16,108.13,97.49,99.91,91.4,93.81,94.85,98.04,"0","1"
"140",2012-10-18,NA,NA,NA,NA,NA,NA,NA,NA,14.76,16.98,0.2,0.4,"2012","10","18","0","0","1","0",33.6966666666667,93.16,108.13,97.61,99.91,91.39,93.81,94.8433333333333,98.04,"0","1"
"141",2012-10-19,NA,NA,NA,NA,NA,NA,NA,NA,16.57,18.93,0,0,"2012","10","19","0","0","1","0",33.6966666666667,93.16,108.13,99.89,99.91,91.39,93.81,95.07,98.15,"0","1"
"142",2012-10-20,NA,NA,NA,NA,NA,NA,NA,NA,17.91,19.99,0,0,"2012","10","20","0","0","1","0",33.71,93.18,108.14,99.89,99.92,91.39,93.81,94.39,97.82,"0","1"
"143",2012-10-21,NA,NA,NA,NA,NA,NA,NA,NA,18.88,20.46,0,0,"2012","10","21","0","0","1","0",33.67,93.19,108.15,99.89,99.92,91.39,93.81,94.39,97.71,"0","1"
"144",2012-10-22,NA,NA,NA,NA,NA,NA,NA,NA,17.97,19.58,0,0,"2012","10","22","0","0","1","0",33.66,93.21,108.15,98.24,99.92,91.39,93.81,95.03,97.71,"0","1"
"145",2012-10-23,NA,NA,NA,NA,NA,NA,NA,NA,17.14,18.8,0.2,0.2,"2012","10","23","0","0","1","0",33.63,93.21,108.18,97.88,99.93,91.43,93.84,95.03,97.71,"0","1"
"146",2012-10-24,NA,NA,NA,NA,NA,NA,NA,NA,15.47,17.61,0,0.2,"2012","10","24","0","0","1","0",33.62,93.21,108.18,97.88,99.93,91.43,93.84,95.03,97.46,"0","1"
"147",2012-10-25,NA,NA,NA,NA,NA,NA,NA,NA,15.12,17.25,0,0,"2012","10","25","0","0","1","0",33.62,93.21,108.18,97.88,99.93,91.43,93.84,95.13,97.45,"0","1"
"148",2012-10-26,NA,NA,NA,NA,NA,NA,NA,NA,15.6,17.59,77.6,38.6,"2012","10","26","0","0","1","0",33.61,93.21,108.19,97.88,99.93,91.45,93.85,95.14,97.44,"0","1"
"149",2012-10-27,NA,NA,NA,NA,NA,NA,NA,NA,15.62,17.61,15.6,10.4,"2012","10","27","0","0","1","0",33.59,93.24,108.21,97.69,99.94,91.5,93.87,95.32,97.44,"0","1"
"150",2012-10-28,NA,NA,NA,NA,NA,NA,NA,NA,8.85,11.57,4.6,3.8,"2012","10","28","0","0","1","0",33.58,93.26,108.22,97.41,99.96,91.51,93.9,95.32,97.46,"0","1"
"151",2012-10-29,NA,NA,NA,NA,NA,NA,NA,NA,6.05,8.88,16.6,7,"2012","10","29","0","0","1","0",33.58,93.26,108.22,97.41,99.97,91.51,93.9,95.33,97.49,"0","1"
"152",2012-10-30,NA,NA,NA,NA,NA,NA,NA,NA,8.17,11.26,0,0,"2012","10","30","0","0","1","0",33.58,93.28,108.23,97.63,99.98,91.51,93.92,95.33,97.51,"0","1"
"153",2012-10-31,NA,NA,NA,NA,NA,NA,NA,NA,10.56,13.37,37.8,78.6,"2012","10","31","0","0","1","0",33.58,93.28,108.24,97.69,99.99,91.51,93.92,95.33,97.54,"0","1"
"154",2012-11-01,NA,NA,NA,NA,NA,NA,NA,NA,12.77,15.35,5.8,12.4,"2012","11","1","0","0","1","0",33.58,93.28,108.25,97.67,99.9866666666667,91.51,93.92,95.33,97.53,"0","1"
"155",2012-11-02,NA,NA,NA,NA,NA,NA,NA,NA,12.15,14.3,0.4,0.4,"2012","11","2","0","0","1","0",33.58,93.3125,108.29,100.4175,100.3325,91.525,93.94,95.385,97.7,"0","1"
"156",2012-11-03,NA,NA,NA,NA,NA,NA,NA,NA,12.66,14.42,0.2,0.2,"2012","11","3","0","0","1","0",33.9625,93.3775,108.29,104.4875,100.7,91.555,93.98,95.495,97.9775,"0","1"
"157",2012-11-04,NA,NA,NA,NA,NA,NA,NA,NA,15.81,17.11,21,2.6,"2012","11","4","0","0","1","0",34.36,93.41,108.29,106.753333333333,100.936666666667,91.57,94,95.55,98.1233333333333,"0","1"
"158",2012-11-05,NA,NA,NA,NA,NA,NA,NA,NA,15.61,17.16,1.8,4.4,"2012","11","5","0","0","1","0",34.62,93.41,108.29,100.52,101.37,91.57,94,95.55,98.21,"0","1"
"159",2012-11-06,NA,NA,NA,NA,NA,NA,NA,NA,11.85,13.7,0,0.2,"2012","11","6","0","0","1","0",34.62,93.41,108.3,102.94,100.07,91.57,94,95.55,97.95,"0","1"
"160",2012-11-07,NA,NA,NA,NA,NA,NA,NA,NA,10.05,13.42,1,0,"2012","11","7","0","0","1","0",35.11,93.4,108.3,97.65,100.06,91.57,94,95.54,97.95,"0","1"
"161",2012-11-08,NA,NA,NA,NA,NA,NA,NA,NA,9.73,12.28,0.2,0.2,"2012","11","8","0","0","1","0",33.64,93.41,108.33,97.65,100.06,91.54,94.03,95.54,98.21,"0","1"
"162",2012-11-09,NA,NA,NA,NA,NA,NA,NA,NA,9.2,12.33,0.2,0.2,"2012","11","9","0","0","1","0",33.57,93.41,108.33,97.63,100.06,91.54,94.02,95.54,98.1233333333333,"0","1"
"163",2012-11-10,NA,NA,NA,NA,NA,NA,NA,NA,12.71,14.62,0,0,"2012","11","10","0","0","1","0",33.55,93.42,108.33,97.63,100.06,91.55,94.02,95.54,98.1233333333333,"0","1"
"164",2012-11-11,NA,NA,NA,NA,NA,NA,NA,NA,15.32,17.35,4.4,33.8,"2012","11","11","0","0","1","0",33.55,93.44,108.33,97.63,100.06,91.55,94.02,95.54,98.1233333333333,"0","1"
"165",2012-11-12,NA,NA,NA,NA,NA,NA,NA,NA,16.4,18.55,2,0.4,"2012","11","12","0","0","1","0",33.55,93.48,108.37,97.65,100.09,91.58,94.02,95.6,98.1233333333333,"0","1"
"166",2012-11-13,NA,NA,NA,NA,NA,NA,NA,NA,16.06,18.13,0.2,0,"2012","11","13","0","0","1","0",33.54,93.48,108.37,97.65,100.09,91.58,94.02,95.6,98.1233333333333,"0","1"
"167",2012-11-14,NA,NA,NA,NA,NA,NA,NA,NA,14.08,17.05,0,0.2,"2012","11","14","0","0","1","0",33.52,93.49,108.38,97.65,100.09,91.59,94.02,95.61,98.1233333333333,"0","1"
"168",2012-11-15,NA,NA,NA,NA,NA,NA,NA,NA,11.33,14.28,0.4,1.2,"2012","11","15","0","0","1","0",33.5,93.49,108.38,97.65,100.09,91.59,94.02,95.63,98.1233333333333,"0","1"
"169",2012-11-16,NA,NA,NA,NA,NA,NA,NA,NA,10.19,13.8,0,0,"2012","11","16","0","0","1","0",33.48,93.5,108.39,97.67,100.1,91.6,94.02,95.64,98.1233333333333,"0","1"
"170",2012-11-17,NA,NA,NA,NA,NA,NA,NA,NA,11.51,14.1,3,4,"2012","11","17","0","0","1","0",33.48,93.51,108.4,97.67,100.1,91.61,94.02,95.65,98.1233333333333,"0","1"
"171",2012-11-18,NA,NA,NA,NA,NA,NA,NA,NA,11.9,14.75,6.2,10.2,"2012","11","18","0","0","1","0",33.48,93.52,108.4,97.67,100.1,91.61,94.02,95.66,98.1233333333333,"0","1"
"172",2012-11-19,NA,NA,NA,NA,NA,NA,NA,NA,12.27,14.87,11.8,1.6,"2012","11","19","0","0","1","0",33.49,93.52,108.4,97.67,100.11,91.61,94.115,99.32,97.905,"0","1"
"173",2012-11-20,NA,NA,NA,NA,NA,NA,NA,NA,12.02,14.34,0.4,1,"2012","11","20","0","0","1","0",33.4866666666667,93.54,108.4,97.68,100.12,91.61,94.2,98.1,97.6,"0","1"
"174",2012-11-21,NA,NA,NA,NA,NA,NA,NA,NA,11.88,14.26,0.2,0.2,"2012","11","21","0","0","1","0",33.4866666666667,93.54,108.41,97.7,100.14,91.61,94.2,98.1,97.6,"0","1"
"175",2012-11-22,NA,NA,NA,NA,NA,NA,NA,NA,11.56,13.54,0.2,0.4,"2012","11","22","0","0","1","0",33.4866666666667,93.54,108.42,97.71,100.15,91.61,94.2,98.1,97.6,"0","1"
"176",2012-11-23,NA,NA,NA,NA,NA,NA,NA,NA,10.95,14.05,0,0.2,"2012","11","23","0","0","1","0",33.4866666666667,93.58,108.43,97.72,100.16,91.61,94.2,98.1,97.6,"0","1"
"177",2012-11-24,NA,NA,NA,NA,NA,NA,NA,NA,9.85,12.47,0.2,0.4,"2012","11","24","0","0","1","0",33.5075,93.59,108.43,97.75,100.18,91.6475,94.2,97.535,97.6,"0","1"
"178",2012-11-25,NA,NA,NA,NA,NA,NA,NA,NA,9.35,12.05,0,0,"2012","11","25","0","0","1","0",33.55,93.59,108.43,97.75,100.18,91.7225,94.2,96.71,97.6,"0","1"
"179",2012-11-26,NA,NA,NA,NA,NA,NA,NA,NA,9.87,12.26,0,0.4,"2012","11","26","0","0","1","0",33.57,93.59,108.44,97.75,100.18,91.76,94.2,95.84,97.6,"0","1"
"180",2012-11-27,NA,NA,NA,NA,NA,NA,NA,NA,11.75,14.6,3,13,"2012","11","27","0","0","1","0",33.57,93.59,108.46,97.74,100.16,91.76,94.2,95.84,97.6,"0","1"
"181",2012-11-28,NA,NA,NA,NA,NA,NA,NA,NA,11.25,13.85,18.4,44,"2012","11","28","0","0","1","0",33.57,93.59,108.47,97.74,100.16,91.76,94.2,95.84,97.6,"0","1"
"182",2012-11-29,NA,NA,NA,NA,NA,NA,NA,NA,7.73,10.27,46.8,51.6,"2012","11","29","0","0","1","0",33.57,93.6,108.47,97.74,100.16,91.76,94.2,95.84,97.6,"0","1"
"183",2012-11-30,NA,NA,NA,NA,NA,NA,NA,NA,6.54,9.55,4,10,"2012","11","30","0","0","1","0",33.57,93.64,108.49,97.74,100.18,91.76,94.2,95.84,97.6,"0","1"
"184",2012-12-01,NA,NA,NA,NA,NA,NA,NA,NA,6.05,9.05,16.2,13.2,"2012","12","1","0","0","1","0",33.57,93.66,108.51,97.77,100.2,91.76,94.2,95.84,97.6,"0","1"
"185",2012-12-02,NA,NA,NA,NA,NA,NA,NA,NA,6.27,9.23,11.8,12.6,"2012","12","2","0","0","1","0",33.57,93.66,108.54,97.77,100.2,91.75,94.2,95.83,97.6,"0","1"
"186",2012-12-03,NA,NA,NA,NA,NA,NA,NA,NA,1.99,6.05,0,0.2,"2012","12","3","0","0","1","0",33.57,93.66,108.54,97.77,100.21,91.73,94.2,95.83,97.6,"0","1"
"187",2012-12-04,NA,NA,NA,NA,NA,NA,NA,NA,7.03,9.58,5,5.2,"2012","12","4","0","0","1","0",33.57,93.66,108.54,97.77,100.21,91.71,94.2,95.83,97.6,"0","1"
"188",2012-12-05,NA,NA,NA,NA,NA,NA,NA,NA,4.27,9.23,5.2,0.8,"2012","12","5","0","0","1","0",33.57,93.68,108.54,97.8,100.25,91.71,94.2,95.86,97.6,"0","1"
"189",2012-12-06,NA,NA,NA,NA,NA,NA,NA,NA,2.38,7.98,0,1.8,"2012","12","6","0","0","1","0",33.57,93.68,108.54,97.77,100.21,91.71,94.2,95.85,97.6,"0","1"
"190",2012-12-07,NA,NA,NA,NA,NA,NA,NA,NA,4.1,6.51,20.6,24.4,"2012","12","7","0","0","1","0",33.57,93.68,108.54,97.8,100.25,91.72,94.2,95.86,97.6,"0","1"
"191",2012-12-08,NA,NA,NA,NA,NA,NA,NA,NA,1.86,5.9,4.2,1.2,"2012","12","8","0","0","1","0",33.57,93.69,108.55,97.82,100.25,91.74,94.2,95.89,97.6,"0","1"
"192",2012-12-09,NA,NA,NA,NA,NA,NA,NA,NA,0.11,4.6,0,0,"2012","12","9","0","0","1","0",33.57,93.72,108.58,97.82,100.25,91.74,94.2,95.9,97.6,"0","1"
"193",2012-12-10,NA,NA,NA,NA,NA,NA,NA,NA,4.05,5.84,17.8,7.8,"2012","12","10","0","0","1","0",33.57,93.75,108.6,97.85,100.25,91.75,94.2,95.92,97.6,"0","1"
"194",2012-12-11,NA,NA,NA,NA,NA,NA,NA,NA,1.45,6.85,0,0.2,"2012","12","11","0","0","1","0",33.57,93.76,108.61,97.86,100.3,91.79,94.2,95.94,97.6,"0","1"
"195",2012-12-12,NA,NA,NA,NA,NA,NA,NA,NA,1.1,5.23,0,0,"2012","12","12","0","0","1","0",33.57,93.79,108.62,97.88,100.31,91.79,94.2,95.97,97.6,"0","1"
"196",2012-12-13,NA,NA,NA,NA,NA,NA,NA,NA,1.75,6.16,0,0,"2012","12","13","0","0","1","0",33.57,93.8,108.63,97.88,100.31,91.79,94.2,95.97,97.6,"0","1"
"197",2012-12-14,NA,NA,NA,NA,NA,NA,NA,NA,6.69,9.86,20.6,7.4,"2012","12","14","0","0","1","0",33.57,93.81,108.63,97.88,100.31,91.79,94.2,95.97,97.6,"0","1"
"198",2012-12-15,NA,NA,NA,NA,NA,NA,NA,NA,11.06,12.31,8,2.6,"2012","12","15","0","0","1","0",33.57,93.81,108.63,97.87,100.3,91.79,94.2,95.96,97.6,"0","1"
"199",2012-12-16,NA,NA,NA,NA,NA,NA,NA,NA,10.74,13.09,0,0,"2012","12","16","0","0","1","0",33.57,93.82,108.63,97.87,100.3,91.79,94.2,95.96,97.6,"0","1"
"200",2012-12-17,NA,NA,NA,NA,NA,NA,NA,NA,8.07,11.42,10.8,5,"2012","12","17","0","0","1","0",33.57,93.83,108.63,97.87,100.3,91.79,94.2,95.96,97.6,"0","1"
"201",2012-12-18,NA,NA,NA,NA,NA,NA,NA,NA,4.97,10.92,0,0,"2012","12","18","0","0","1","0",33.57,93.85,108.67,97.9,100.31,91.81,94.2,95.97,97.6,"0","1"
"202",2012-12-19,NA,NA,NA,NA,NA,NA,NA,NA,3.74,9.43,0,0,"2012","12","19","0","0","1","0",33.57,93.86,108.67,97.91,100.33,91.82,94.2,95.99,97.6,"0","1"
"203",2012-12-20,NA,NA,NA,NA,NA,NA,NA,NA,5.3,7.99,0,0,"2012","12","20","0","0","1","0",33.57,93.87,108.68,97.94,100.36,91.83,94.2,96,97.6,"0","1"
"204",2012-12-21,NA,NA,NA,NA,NA,NA,NA,NA,4.28,7.02,3.6,3.6,"2012","12","21","0","0","0","1",33.57,93.9,108.71,97.94,100.37,91.84,94.2625,96.02,97.665,"0","1"
"205",2012-12-22,NA,NA,NA,NA,NA,NA,NA,NA,5.9,8.91,0,0,"2012","12","22","0","0","0","1",33.4525,93.92,108.71,97.96,100.37,91.84,94.3875,96.02,97.7575,"0","1"
"206",2012-12-23,NA,NA,NA,NA,NA,NA,NA,NA,7.2,9.01,0,0,"2012","12","23","0","0","0","1",33.2175,93.93,108.72,97.97,100.38,91.84,94.45,96.04,97.81,"0","1"
"207",2012-12-24,NA,NA,NA,NA,NA,NA,NA,NA,8.38,11.34,0,0.4,"2012","12","24","0","0","0","1",33.1,93.95,108.75,97.97,100.38,91.85,94.45,96.05,97.81,"0","1"
"208",2012-12-25,NA,NA,NA,NA,NA,NA,NA,NA,9.33,11.56,0,0.2,"2012","12","25","0","0","0","1",33.1,93.96,108.76,97.98,100.39,91.85,94.45,96.05,97.81,"0","1"
"209",2012-12-26,NA,NA,NA,NA,NA,NA,NA,NA,11.13,13.37,3,10.4,"2012","12","26","0","0","0","1",33.1,93.96,108.78,97.98,100.39,91.86,94.45,96.06,97.81,"0","1"
"210",2012-12-27,NA,NA,NA,NA,NA,NA,NA,NA,8.46,11.57,9.8,0.6,"2012","12","27","0","0","0","1",33.1,93.97,108.78,98,100.4,91.87,94.45,96.07,97.81,"0","1"
"211",2012-12-28,NA,NA,NA,NA,NA,NA,NA,NA,8,12.5,0,0.2,"2012","12","28","0","0","0","1",33.1,93.99,108.79,98,100.41,91.88,94.45,96.08,97.81,"0","1"
"212",2012-12-29,NA,NA,NA,NA,NA,NA,NA,NA,5.3,10.16,0,0,"2012","12","29","0","0","0","1",33.1,93.99,108.79,98.01,100.43,91.89,94.45,96.11,97.81,"0","1"
"213",2012-12-30,NA,NA,NA,NA,NA,NA,NA,NA,5.18,8.4,0,0,"2012","12","30","0","0","0","1",33.1,94,108.8,98.02,100.44,95.23,94.45,97.8,97.81,"0","1"
"214",2012-12-31,NA,NA,NA,NA,NA,NA,NA,NA,5.17,7.63,0,0,"2012","12","31","0","0","0","1",33.1,94.01,108.79,98.03,100.45,94.1166666666667,94.45,99.5,97.81,"0","1"
"215",2013-01-01,NA,NA,NA,NA,NA,NA,NA,NA,5.9,8.69,0.2,0.4,"2013","1","1","0","0","0","0",33.1,94.0066666666667,108.85,98.0266666666667,100.446666666667,94.1166666666667,94.45,98.9333333333333,97.81,"0","1"
"216",2013-01-02,NA,NA,NA,NA,NA,NA,NA,NA,6.24,9.55,0.8,0.6,"2013","1","2","0","0","0","0",33.1,94.0066666666667,108.85,98.0266666666667,100.446666666667,94.1166666666667,94.45,98.9333333333333,97.81,"0","1"
"217",2013-01-03,NA,NA,NA,NA,NA,NA,NA,NA,7.4,11.71,0,0,"2013","1","3","0","0","0","0",33.1,94.0066666666667,108.86,98.0266666666667,100.446666666667,94.1166666666667,94.45,98.9333333333333,97.81,"0","1"
"218",2013-01-04,NA,NA,NA,NA,NA,NA,NA,NA,6.34,9.25,0,0,"2013","1","4","0","0","0","0",33.1,94.0066666666667,108.88,98.0266666666667,100.446666666667,93.5725,94.45,98.9333333333333,97.81,"0","1"
"219",2013-01-05,NA,NA,NA,NA,NA,NA,NA,NA,6.08,8.8,0,0,"2013","1","5","0","0","0","0",33.1,94.065,108.92,98.065,100.495,92.7575,94.45,97.845,97.81,"0","1"
"220",2013-01-06,NA,NA,NA,NA,NA,NA,NA,NA,8.18,9.58,0,0,"2013","1","6","0","0","0","0",33.1,94.1133333333333,108.92,98.1,100.53,91.9333333333333,94.45,96.19,97.81,"0","1"
"221",2013-01-07,NA,NA,NA,NA,NA,NA,NA,NA,7.98,10.05,0,0,"2013","1","7","0","0","0","0",33.1,94.1133333333333,108.92,98.1,100.53,91.9333333333333,94.45,96.19,97.81,"0","1"
"222",2013-01-08,NA,NA,NA,NA,NA,NA,NA,NA,6.87,9.02,0,0,"2013","1","8","0","0","0","0",33.1,94.1133333333333,108.9,98.1,100.53,91.9333333333333,94.45,96.19,97.81,"0","1"
"223",2013-01-09,NA,NA,NA,NA,NA,NA,NA,NA,6.79,9.2,0,0,"2013","1","9","0","0","0","0",33.1,94.1133333333333,108.89,98.1,100.53,91.9333333333333,94.45,96.19,97.81,"0","1"
"224",2013-01-10,NA,NA,NA,NA,NA,NA,NA,NA,6.7,9,3.2,2.2,"2013","1","10","0","0","0","0",33.1,94.12,108.89,98.1,100.54,91.94,94.45,96.19,97.86,"0","1"
"225",2013-01-11,NA,NA,NA,NA,NA,NA,NA,NA,5.71,8.01,1.4,1,"2013","1","11","0","0","0","0",33.1,94.1,108.89,98.1,100.51,91.92,94.45,96.19,97.71,"0","1"
"226",2013-01-12,NA,NA,NA,NA,NA,NA,NA,NA,6.17,7.85,0.2,0,"2013","1","12","0","0","0","0",33.1,94.08,108.89,98.1,100.47,91.92,94.44,96.19,97.57,"0","1"
"227",2013-01-13,NA,NA,NA,NA,NA,NA,NA,NA,6.99,9.19,40,48.2,"2013","1","13","0","0","0","0",33.1,94.08,108.9,98.08,100.53,91.94,94.45,96.2,97.51,"0","1"
"228",2013-01-14,NA,NA,NA,NA,NA,NA,NA,NA,6.78,9.21,5.4,8.2,"2013","1","14","0","0","0","0",33.1,94.07,108.9,98.08,100.53,91.94,94.47,96.2,97.5,"0","1"
"229",2013-01-15,NA,NA,NA,NA,NA,NA,NA,NA,4.39,7.55,5,5.8,"2013","1","15","0","0","0","0",33.1,94.06,108.9,98.08,100.51,91.93,94.48,96.2,97.51,"0","1"
"230",2013-01-16,NA,NA,NA,NA,NA,NA,NA,NA,1.75,4.8,30.2,21.4,"2013","1","16","0","0","0","0",33.01,94.06,108.93,98.08,100.52,91.97,94.49,96.2,97.46,"0","1"
"231",2013-01-17,NA,NA,NA,NA,NA,NA,NA,NA,1.32,4.96,14.6,10,"2013","1","17","0","0","0","0",32.93,94.07,108.93,98.08,100.53,91.96,94.5,96.2,97.41,"0","1"
"232",2013-01-18,NA,NA,NA,NA,NA,NA,NA,NA,0.2,4.15,0.6,1.8,"2013","1","18","0","0","0","0",32.9,94.1,108.9,98.13,100.54,91.96,94.5,96.23,97.41,"0","1"
"233",2013-01-19,NA,NA,NA,NA,NA,NA,NA,NA,2.28,5.28,9,9.8,"2013","1","19","0","0","0","0",32.99,94.1,108.89,98.13,100.54,91.97,94.51,96.24,97.46,"0","1"
"234",2013-01-20,NA,NA,NA,NA,NA,NA,NA,NA,9.52,12.09,43.6,31.4,"2013","1","20","0","0","0","0",32.88,94.11,108.93,98.1,100.55,91.9666666666667,94.51,96.2366666666667,97.46,"0","1"
"235",2013-01-21,NA,NA,NA,NA,NA,NA,NA,NA,5.71,9.15,10.8,6.8,"2013","1","21","0","0","0","0",32.88,94.11,108.93,98.13,100.56,91.9666666666667,94.51,96.2366666666667,97.46,"0","1"
"236",2013-01-22,NA,NA,NA,NA,NA,NA,NA,NA,4.53,7.38,9,2,"2013","1","22","0","0","0","0",33.1,94.17,113.34,98.14,100.54,91.9666666666667,94.51,96.2366666666667,97.46,"0","1"
"237",2013-01-23,NA,NA,NA,NA,NA,NA,NA,NA,2.79,6.05,19,17.8,"2013","1","23","0","0","0","0",32.88,94.2,113.5,98.15,100.57,91.9666666666667,94.54,96.2366666666667,97.33,"0","1"
"238",2013-01-24,NA,NA,NA,NA,NA,NA,NA,NA,3.8,7.15,1,1.2,"2013","1","24","0","0","0","0",32.88,94.21,113.54,98.19,100.59,91.9666666666667,94.54,96.2366666666667,97.33,"0","1"
"239",2013-01-25,NA,NA,NA,NA,NA,NA,NA,NA,3.39,7.99,0,0,"2013","1","25","0","0","0","0",32.59,94.26,113.72,98.19,100.6,91.9666666666667,94.54,96.2366666666667,97.24,"0","1"
"240",2013-01-26,NA,NA,NA,NA,NA,NA,NA,NA,2.22,6.91,0,0,"2013","1","26","0","0","0","0",32.59,94.26,113.79,98.21,100.61,91.9666666666667,94.55,96.2366666666667,97.23,"0","1"
"241",2013-01-27,NA,NA,NA,NA,NA,NA,NA,NA,3.12,6.05,0,0,"2013","1","27","0","0","0","0",32.42,94.27,113.81,98.21,100.62,91.9666666666667,94.55,96.2366666666667,97.13,"0","1"
"242",2013-01-28,NA,NA,NA,NA,NA,NA,NA,NA,3.49,6.08,18.2,14.6,"2013","1","28","0","0","0","0",32.28,94.28,113.83,98.21,100.63,91.9666666666667,94.55,96.2366666666667,97.05,"0","1"
"243",2013-01-29,NA,NA,NA,NA,NA,NA,NA,NA,5.42,8.3,0,0,"2013","1","29","0","0","0","0",32.22,94.28,113.83,98.21,100.64,91.9666666666667,94.55,96.2366666666667,97.05,"0","1"
"244",2013-01-30,NA,NA,NA,NA,NA,NA,NA,NA,7.27,9.49,0,0.2,"2013","1","30","0","0","0","0",32.12,94.27,113.83,98.21,100.64,91.9666666666667,94.54,96.2366666666667,97.01,"0","1"
"245",2013-01-31,NA,NA,NA,NA,NA,NA,NA,NA,8.94,11.97,0,0.2,"2013","1","31","0","0","0","0",32.01,94.27,113.83,98.21,100.64,91.9666666666667,94.5,96.2366666666667,96.93,"0","1"
"246",2013-02-01,NA,NA,NA,NA,NA,NA,NA,NA,9.62,11.52,0.2,0,"2013","2","1","0","0","0","0",31.91,94.25,113.83,98.24,100.64,91.9666666666667,94.53,96.2366666666667,96.9,"0","1"
"247",2013-02-02,NA,NA,NA,NA,NA,NA,NA,NA,8.61,11.11,8.2,3.8,"2013","2","2","0","0","0","0",31.81,94.25,113.83,98.24,100.64,91.9666666666667,94.53,96.2366666666667,96.9,"0","1"
"248",2013-02-03,NA,NA,NA,NA,NA,NA,NA,NA,3.65,6.99,5.2,3.2,"2013","2","3","0","0","0","0",31.81,94.25,113.83,98.24,100.66,91.99,94.53,96.235,96.9,"0","1"
"249",2013-02-04,NA,NA,NA,NA,NA,NA,NA,NA,3.42,7.31,0,0,"2013","2","4","0","0","0","0",31.81,94.22,113.79,98.19,100.66,92.03,94.53,96.225,96.9,"0","1"
"250",2013-02-05,NA,NA,NA,NA,NA,NA,NA,NA,6.08,7.78,0.8,0,"2013","2","5","0","0","0","0",31.81,94.22,113.79,98.19,100.66,92.05,94.53,96.22,96.91,"0","1"
"251",2013-02-06,NA,NA,NA,NA,NA,NA,NA,NA,5.08,8.15,2.4,5.4,"2013","2","6","0","0","0","0",31.81,94.2,113.28,98.19,100.65,92.05,94.52,96.22,97.02,"0","1"
"252",2013-02-07,NA,NA,NA,NA,NA,NA,NA,NA,1.33,4.73,17.8,13.2,"2013","2","7","0","0","0","0",31.81,94.2,113.28,98.22,100.65,92.05,94.52,96.22,96.9833333333333,"0","1"
"253",2013-02-08,NA,NA,NA,NA,NA,NA,NA,NA,2.42,5.73,0,0.2,"2013","2","8","0","0","0","0",31.81,94.2,113.28,98.22,100.65,92.05,94.52,96.22,96.9833333333333,"0","1"
"254",2013-02-09,NA,NA,NA,NA,NA,NA,NA,NA,0.37,4.47,0,0,"2013","2","9","0","0","0","0",31.81,94.2,113.36,98.22,100.67,92.05,94.54,96.22,96.9833333333333,"0","1"
