"","Date","Rainfall_Terni","Flow_Rate_Lupa","abs.flow_rate"
"2404",2015-09-19,1.71,-98.1,98.1
"2405",2015-09-20,1.71,-98.11,98.11
"2406",2015-09-21,1.71,-98.12,98.12
"2407",2015-09-22,1.71,-98.13,98.13
"2408",2015-09-23,1.71,-98.14,98.14
"2409",2015-09-24,1.71,-98.15,98.15
"2410",2015-09-25,1.71,-98.16,98.16
"2411",2015-09-26,1.71,-98.17,98.17
"2412",2015-09-27,1.71,-98.18,98.18
"2413",2015-09-28,1.71,-98.19,98.19
"2414",2015-09-29,1.71,-98.2,98.2
"2415",2015-09-30,1.71,-98.21,98.21
"2416",2015-10-01,4.232,-98.22,98.22
"2417",2015-10-02,4.232,-98.23,98.23
"2418",2015-10-03,4.232,-98.24,98.24
"2419",2015-10-04,4.232,-98.25,98.25
"2420",2015-10-05,4.232,-98.26,98.26
"2421",2015-10-06,4.232,-98.27,98.27
"2422",2015-10-07,4.232,-98.28,98.28
"2423",2015-10-08,4.232,-98.29,98.29
"2424",2015-10-09,4.232,-98.3,98.3
"2425",2015-10-10,4.232,-98.31,98.31
"2426",2015-10-11,4.232,-98.32,98.32
"2427",2015-10-12,4.232,-98.33,98.33
"2428",2015-10-13,4.232,-98.34,98.34
"2429",2015-10-14,4.232,-98.35,98.35
"2430",2015-10-15,4.232,-98.36,98.36
"2431",2015-10-16,4.232,NA,NA
"2432",2015-10-17,4.232,NA,NA
"2433",2015-10-18,4.232,-98.37,98.37
"2434",2015-10-19,4.232,-98.38,98.38
"2435",2015-10-20,4.232,-98.39,98.39
"2436",2015-10-21,4.232,-98.4,98.4
"2437",2015-10-22,4.232,-98.41,98.41
"2438",2015-10-23,4.232,-98.42,98.42
"2439",2015-10-24,4.232,-98.43,98.43
"2440",2015-10-25,4.232,-98.44,98.44
"2441",2015-10-26,4.232,-98.45,98.45
"2442",2015-10-27,4.232,-98.46,98.46
"2443",2015-10-28,4.232,-98.47,98.47
"2444",2015-10-29,4.232,-98.48,98.48
"2445",2015-10-30,4.232,-98.49,98.49
"2446",2015-10-31,4.232,-98.5,98.5
"2447",2015-11-01,1.562,-98.51,98.51
"2448",2015-11-02,1.562,-98.52,98.52
"2449",2015-11-03,1.562,-98.53,98.53
"2450",2015-11-04,1.562,-98.54,98.54
"2451",2015-11-05,1.562,-98.57,98.57
"2452",2015-11-06,1.562,-98.58,98.58
"2453",2015-11-07,1.562,-98.59,98.59
"2454",2015-11-08,1.562,-98.6,98.6
"2455",2015-11-09,1.562,-98.61,98.61
"2456",2015-11-10,1.562,-98.62,98.62
"2457",2015-11-11,1.562,-98.63,98.63
"2458",2015-11-12,1.562,-98.64,98.64
"2459",2015-11-13,1.562,-98.65,98.65
"2460",2015-11-14,1.562,-98.66,98.66
"2461",2015-11-15,1.562,-98.67,98.67
"2462",2015-11-16,1.562,-98.68,98.68
"2463",2015-11-17,1.562,-98.69,98.69
"2464",2015-11-18,1.562,-98.7,98.7
"2465",2015-11-19,1.562,-98.71,98.71
"2466",2015-11-20,1.562,-98.72,98.72
"2467",2015-11-21,1.562,-98.73,98.73
"2468",2015-11-22,1.562,-98.74,98.74
"2469",2015-11-23,1.562,-98.75,98.75
"2470",2015-11-24,1.562,-98.76,98.76
"2471",2015-11-25,1.562,-98.77,98.77
"2472",2015-11-26,1.562,-98.78,98.78
"2473",2015-11-27,1.562,-98.79,98.79
"2474",2015-11-28,1.562,-98.8,98.8
"2475",2015-11-29,1.562,-98.81,98.81
"2476",2015-11-30,1.562,-98.82,98.82
"2477",2015-12-01,0.184,-98.83,98.83
"2478",2015-12-02,0.184,-98.84,98.84
"2479",2015-12-03,0.184,-98.85,98.85
"2480",2015-12-04,0.184,-98.86,98.86
"2481",2015-12-05,0.184,-98.87,98.87
"2482",2015-12-06,0.184,-98.88,98.88
"2483",2015-12-07,0.184,NA,NA
"2484",2015-12-08,0.184,NA,NA
"2485",2015-12-09,0.184,-98.89,98.89
"2486",2015-12-10,0.184,-98.9,98.9
"2487",2015-12-11,0.184,-98.91,98.91
"2488",2015-12-12,0.184,-98.92,98.92
"2489",2015-12-13,0.184,-98.93,98.93
"2490",2015-12-14,0.184,-98.94,98.94
"2491",2015-12-15,0.184,-98.95,98.95
"2492",2015-12-16,0.184,-98.96,98.96
"2493",2015-12-17,0.184,-98.97,98.97
"2494",2015-12-18,0.184,-98.98,98.98
"2495",2015-12-19,0.184,-98.99,98.99
"2496",2015-12-20,0.184,-99,99
"2497",2015-12-21,0.184,-99.01,99.01
"2498",2015-12-22,0.184,-99.02,99.02
"2499",2015-12-23,0.184,-99.03,99.03
"2500",2015-12-24,0.184,-99.04,99.04
"2501",2015-12-25,0.184,-99.07,99.07
"2502",2015-12-26,0.184,-99.08,99.08
"2503",2015-12-27,0.184,-99.09,99.09
"2504",2015-12-28,0.184,-99.1,99.1
"2505",2015-12-29,0.184,-99.11,99.11
"2506",2015-12-30,0.184,-99.12,99.12
"2507",2015-12-31,0.184,-99.13,99.13
"2508",2016-01-01,1.608,-99.14,99.14
"2509",2016-01-02,1.608,-99.15,99.15
"2510",2016-01-03,1.608,-99.16,99.16
"2511",2016-01-04,1.608,-99.17,99.17
"2512",2016-01-05,1.608,-99.18,99.18
"2513",2016-01-06,1.608,-99.19,99.19
"2514",2016-01-07,1.608,-99.2,99.2
"2515",2016-01-08,1.608,-99.21,99.21
"2516",2016-01-09,1.608,-99.22,99.22
"2517",2016-01-10,1.608,-99.23,99.23
"2518",2016-01-11,1.608,-99.24,99.24
"2519",2016-01-12,1.608,-99.25,99.25
"2520",2016-01-13,1.608,-99.26,99.26
"2521",2016-01-14,1.608,-99.27,99.27
"2522",2016-01-15,1.608,-99.28,99.28
"2523",2016-01-16,1.608,-99.29,99.29
"2524",2016-01-17,1.608,-99.3,99.3
"2525",2016-01-18,1.608,-99.31,99.31
"2526",2016-01-19,1.608,-99.32,99.32
"2527",2016-01-20,1.608,-99.33,99.33
"2528",2016-01-21,1.608,-99.34,99.34
"2529",2016-01-22,1.608,-99.35,99.35
"2530",2016-01-23,1.608,-99.36,99.36
"2531",2016-01-24,1.608,-99.37,99.37
"2532",2016-01-25,1.608,-99.38,99.38
"2533",2016-01-26,1.608,-99.39,99.39
"2534",2016-01-27,1.608,-99.4,99.4
"2535",2016-01-28,1.608,NA,NA
"2536",2016-01-29,1.608,NA,NA
"2537",2016-01-30,1.608,-99.41,99.41
"2538",2016-01-31,1.608,-99.42,99.42
"2539",2016-02-01,4.733,-99.43,99.43
"2540",2016-02-02,4.733,-99.44,99.44
"2541",2016-02-03,4.733,-99.45,99.45
"2542",2016-02-04,4.733,-99.46,99.46
"2543",2016-02-05,4.733,-99.47,99.47
"2544",2016-02-06,4.733,-99.48,99.48
"2545",2016-02-07,4.733,-99.49,99.49
"2546",2016-02-08,4.733,-99.5,99.5
"2547",2016-02-09,4.733,-99.51,99.51
"2548",2016-02-10,4.733,-99.52,99.52
"2549",2016-02-11,4.733,-99.53,99.53
"2550",2016-02-12,4.733,-99.54,99.54
"2551",2016-02-13,4.733,-99.57,99.57
"2552",2016-02-14,4.733,-99.58,99.58
"2553",2016-02-15,4.733,-99.59,99.59
"2554",2016-02-16,4.733,-99.6,99.6
"2555",2016-02-17,4.733,-99.61,99.61
"2556",2016-02-18,4.733,-99.62,99.62
"2557",2016-02-19,4.733,-99.63,99.63
"2558",2016-02-20,4.733,-99.64,99.64
"2559",2016-02-21,4.733,-99.65,99.65
"2560",2016-02-22,4.733,-99.66,99.66
"2561",2016-02-23,4.733,-99.67,99.67
"2562",2016-02-24,4.733,-99.68,99.68
"2563",2016-02-25,4.733,-99.69,99.69
"2564",2016-02-26,4.733,-99.7,99.7
"2565",2016-02-27,4.733,-99.71,99.71
"2566",2016-02-28,4.733,-99.72,99.72
"2567",2016-02-29,4.733,-99.73,99.73
"2568",2016-03-01,1.867,-99.74,99.74
"2569",2016-03-02,1.867,-99.75,99.75
"2570",2016-03-03,1.867,-99.76,99.76
"2571",2016-03-04,1.867,-99.77,99.77
"2572",2016-03-05,1.867,-99.78,99.78
"2573",2016-03-06,1.867,-99.79,99.79
"2574",2016-03-07,1.867,-99.8,99.8
"2575",2016-03-08,1.867,-99.81,99.81
"2576",2016-03-09,1.867,-99.82,99.82
"2577",2016-03-10,1.867,-99.83,99.83
"2578",2016-03-11,1.867,-99.84,99.84
"2579",2016-03-12,1.867,-99.85,99.85
"2580",2016-03-13,1.867,-99.86,99.86
"2581",2016-03-14,1.867,-99.87,99.87
"2582",2016-03-15,1.867,-99.88,99.88
"2583",2016-03-16,1.867,-99.89,99.89
"2584",2016-03-17,1.867,-99.9,99.9
"2585",2016-03-18,1.867,-99.91,99.91
"2586",2016-03-19,1.867,-99.92,99.92
"2587",2016-03-20,1.867,NA,NA
"2588",2016-03-21,1.867,NA,NA
"2589",2016-03-22,1.867,-99.93,99.93
"2590",2016-03-23,1.867,-99.94,99.94
"2591",2016-03-24,1.867,-99.95,99.95
"2592",2016-03-25,1.867,-99.96,99.96
"2593",2016-03-26,1.867,-99.97,99.97
"2594",2016-03-27,1.867,-99.98,99.98
"2595",2016-03-28,1.867,-99.99,99.99
"2596",2016-03-29,1.867,-100,100
"2597",2016-03-30,1.867,-100.01,100.01
"2598",2016-03-31,1.867,-100.02,100.02
"2599",2016-04-01,1.651,-100.03,100.03
"2600",2016-04-02,1.651,-100.04,100.04
"2601",2016-04-03,1.651,-100.07,100.07
"2602",2016-04-04,1.651,-100.08,100.08
"2603",2016-04-05,1.651,-100.09,100.09
"2604",2016-04-06,1.651,-100.1,100.1
"2605",2016-04-07,1.651,-100.11,100.11
"2606",2016-04-08,1.651,-100.12,100.12
"2607",2016-04-09,1.651,-100.13,100.13
"2608",2016-04-10,1.651,-100.14,100.14
"2609",2016-04-11,1.651,-100.15,100.15
"2610",2016-04-12,1.651,-100.16,100.16
"2611",2016-04-13,1.651,-100.17,100.17
"2612",2016-04-14,1.651,-100.18,100.18
"2613",2016-04-15,1.651,-100.19,100.19
"2614",2016-04-16,1.651,-100.2,100.2
"2615",2016-04-17,1.651,-100.21,100.21
"2616",2016-04-18,1.651,-100.22,100.22
"2617",2016-04-19,1.651,-100.23,100.23
"2618",2016-04-20,1.651,-100.24,100.24
"2619",2016-04-21,1.651,-100.25,100.25
"2620",2016-04-22,1.651,-100.26,100.26
"2621",2016-04-23,1.651,-100.27,100.27
"2622",2016-04-24,1.651,-100.28,100.28
"2623",2016-04-25,1.651,-100.29,100.29
"2624",2016-04-26,1.651,-100.3,100.3
"2625",2016-04-27,1.651,-100.31,100.31
"2626",2016-04-28,1.651,-100.32,100.32
"2627",2016-04-29,1.651,-100.33,100.33
"2628",2016-04-30,1.651,-100.34,100.34
"2629",2016-05-01,2.271,-100.35,100.35
"2630",2016-05-02,2.271,-100.36,100.36
"2631",2016-05-03,2.271,-100.37,100.37
"2632",2016-05-04,2.271,-100.38,100.38
"2633",2016-05-05,2.271,-100.39,100.39
"2634",2016-05-06,2.271,-100.4,100.4
"2635",2016-05-07,2.271,-100.41,100.41
"2636",2016-05-08,2.271,-100.42,100.42
"2637",2016-05-09,2.271,-100.43,100.43
"2638",2016-05-10,2.271,-100.44,100.44
"2639",2016-05-11,2.271,NA,NA
"2640",2016-05-12,2.271,NA,NA
"2641",2016-05-13,2.271,-100.45,100.45
"2642",2016-05-14,2.271,-100.46,100.46
"2643",2016-05-15,2.271,-100.47,100.47
"2644",2016-05-16,2.271,-100.48,100.48
"2645",2016-05-17,2.271,-100.49,100.49
"2646",2016-05-18,2.271,-100.5,100.5
"2647",2016-05-19,2.271,-100.51,100.51
"2648",2016-05-20,2.271,-100.52,100.52
"2649",2016-05-21,2.271,-100.53,100.53
"2650",2016-05-22,2.271,-100.54,100.54
"2651",2016-05-23,2.271,-100.57,100.57
"2652",2016-05-24,2.271,-100.58,100.58
"2653",2016-05-25,2.271,-100.59,100.59
"2654",2016-05-26,2.271,-100.6,100.6
"2655",2016-05-27,2.271,-100.61,100.61
"2656",2016-05-28,2.271,-100.62,100.62
"2657",2016-05-29,2.271,-100.63,100.63
"2658",2016-05-30,2.271,-100.64,100.64
"2659",2016-05-31,2.271,-100.65,100.65
"2660",2016-06-01,2.927,-100.66,100.66
"2661",2016-06-02,2.927,-100.67,100.67
"2662",2016-06-03,2.927,-100.68,100.68
"2663",2016-06-04,2.927,-100.69,100.69
"2664",2016-06-05,2.927,-100.7,100.7
"2665",2016-06-06,2.927,-100.71,100.71
"2666",2016-06-07,2.927,-100.72,100.72
"2667",2016-06-08,2.927,-100.73,100.73
"2668",2016-06-09,2.927,-100.74,100.74
"2669",2016-06-10,2.927,-100.75,100.75
"2670",2016-06-11,2.927,-100.76,100.76
"2671",2016-06-12,2.927,-100.77,100.77
"2672",2016-06-13,2.927,-100.78,100.78
"2673",2016-06-14,2.927,-100.79,100.79
"2674",2016-06-15,2.927,-100.8,100.8
"2675",2016-06-16,2.927,-100.81,100.81
"2676",2016-06-17,2.927,-100.82,100.82
"2677",2016-06-18,2.927,-100.83,100.83
"2678",2016-06-19,2.927,-100.84,100.84
"2679",2016-06-20,2.927,-100.85,100.85
"2680",2016-06-21,2.927,-100.86,100.86
"2681",2016-06-22,2.927,-100.87,100.87
"2682",2016-06-23,2.927,-100.88,100.88
"2683",2016-06-24,2.927,-100.89,100.89
"2684",2016-06-25,2.927,-100.9,100.9
"2685",2016-06-26,2.927,-100.91,100.91
"2686",2016-06-27,2.927,-100.92,100.92
"2687",2016-06-28,2.927,-100.93,100.93
"2688",2016-06-29,2.927,-100.94,100.94
"2689",2016-06-30,2.927,-100.95,100.95
"2690",2016-07-01,1.244,-100.96,100.96
"2691",2016-07-02,1.244,NA,NA
"2692",2016-07-03,1.244,NA,NA
"2693",2016-07-04,1.244,-100.97,100.97
"2694",2016-07-05,1.244,-100.98,100.98
"2695",2016-07-06,1.244,-100.99,100.99
"2696",2016-07-07,1.244,-101,101
"2697",2016-07-08,1.244,-101.01,101.01
"2698",2016-07-09,1.244,-101.02,101.02
"2699",2016-07-10,1.244,-101.03,101.03
"2700",2016-07-11,1.244,-101.04,101.04
"2701",2016-07-12,1.244,-101.07,101.07
"2702",2016-07-13,1.244,-101.08,101.08
"2703",2016-07-14,1.244,-101.09,101.09
"2704",2016-07-15,1.244,-101.1,101.1
"2705",2016-07-16,1.244,-101.11,101.11
"2706",2016-07-17,1.244,-101.12,101.12
"2707",2016-07-18,1.244,-101.13,101.13
"2708",2016-07-19,1.244,-101.14,101.14
"2709",2016-07-20,1.244,-101.15,101.15
"2710",2016-07-21,1.244,-101.16,101.16
"2711",2016-07-22,1.244,-101.17,101.17
"2712",2016-07-23,1.244,-101.18,101.18
"2713",2016-07-24,1.244,-101.19,101.19
"2714",2016-07-25,1.244,-101.2,101.2
"2715",2016-07-26,1.244,-101.21,101.21
"2716",2016-07-27,1.244,-101.22,101.22
"2717",2016-07-28,1.244,-101.23,101.23
"2718",2016-07-29,1.244,-101.24,101.24
"2719",2016-07-30,1.244,-101.25,101.25
"2720",2016-07-31,1.244,-101.26,101.26
"2721",2016-08-01,1.167,-101.27,101.27
"2722",2016-08-02,1.167,-101.28,101.28
"2723",2016-08-03,1.167,-101.29,101.29
"2724",2016-08-04,1.167,-101.3,101.3
"2725",2016-08-05,1.167,-101.31,101.31
"2726",2016-08-06,1.167,-101.32,101.32
"2727",2016-08-07,1.167,-101.33,101.33
"2728",2016-08-08,1.167,-101.34,101.34
"2729",2016-08-09,1.167,-101.35,101.35
"2730",2016-08-10,1.167,-101.36,101.36
"2731",2016-08-11,1.167,-101.37,101.37
"2732",2016-08-12,1.167,-101.38,101.38
"2733",2016-08-13,1.167,-101.39,101.39
"2734",2016-08-14,1.167,-101.4,101.4
"2735",2016-08-15,1.167,-101.41,101.41
"2736",2016-08-16,1.167,-101.42,101.42
"2737",2016-08-17,1.167,-101.43,101.43
"2738",2016-08-18,1.167,-101.44,101.44
"2739",2016-08-19,1.167,-101.45,101.45
"2740",2016-08-20,1.167,-101.46,101.46
"2741",2016-08-21,1.167,-101.47,101.47
"2742",2016-08-22,1.167,-101.48,101.48
"2743",2016-08-23,1.167,NA,NA
"2744",2016-08-24,1.167,NA,NA
"2745",2016-08-25,1.167,-101.49,101.49
"2746",2016-08-26,1.167,-101.5,101.5
"2747",2016-08-27,1.167,-101.51,101.51
"2748",2016-08-28,1.167,-101.52,101.52
"2749",2016-08-29,1.167,-101.53,101.53
"2750",2016-08-30,1.167,-101.54,101.54
"2751",2016-08-31,1.167,-101.57,101.57
"2752",2016-09-01,3.581,-101.58,101.58
"2753",2016-09-02,3.581,-101.59,101.59
"2754",2016-09-03,3.581,-101.6,101.6
"2755",2016-09-04,3.581,-101.61,101.61
"2756",2016-09-05,3.581,-101.62,101.62
"2757",2016-09-06,3.581,-101.63,101.63
"2758",2016-09-07,3.581,-101.64,101.64
"2759",2016-09-08,3.581,-101.65,101.65
"2760",2016-09-09,3.581,-101.66,101.66
"2761",2016-09-10,3.581,-101.67,101.67
"2762",2016-09-11,3.581,-101.68,101.68
"2763",2016-09-12,3.581,-101.69,101.69
"2764",2016-09-13,3.581,-101.7,101.7
"2765",2016-09-14,3.581,-101.71,101.71
"2766",2016-09-15,3.581,-101.72,101.72
"2767",2016-09-16,3.581,-101.73,101.73
"2768",2016-09-17,3.581,-101.74,101.74
"2769",2016-09-18,3.581,-101.75,101.75
"2770",2016-09-19,3.581,-101.76,101.76
"2771",2016-09-20,3.581,-101.77,101.77
"2772",2016-09-21,3.581,-101.78,101.78
"2773",2016-09-22,3.581,-101.79,101.79
"2774",2016-09-23,3.581,-101.8,101.8
"2775",2016-09-24,3.581,-101.81,101.81
"2776",2016-09-25,3.581,-101.82,101.82
"2777",2016-09-26,3.581,-101.83,101.83
"2778",2016-09-27,3.581,-101.84,101.84
"2779",2016-09-28,3.581,-101.85,101.85
"2780",2016-09-29,3.581,-101.86,101.86
"2781",2016-09-30,3.581,-101.87,101.87
"2782",2016-10-01,4.03,-101.88,101.88
"2783",2016-10-02,4.03,-101.89,101.89
"2784",2016-10-03,4.03,-101.9,101.9
"2785",2016-10-04,4.03,-101.91,101.91
"2786",2016-10-05,4.03,-101.92,101.92
"2787",2016-10-06,4.03,-101.93,101.93
"2788",2016-10-07,4.03,-101.94,101.94
"2789",2016-10-08,4.03,-101.95,101.95
"2790",2016-10-09,4.03,-101.96,101.96
"2791",2016-10-10,4.03,-101.97,101.97
"2792",2016-10-11,4.03,-101.98,101.98
"2793",2016-10-12,4.03,-101.99,101.99
"2794",2016-10-13,4.03,-102,102
"2795",2016-10-14,4.03,NA,NA
"2796",2016-10-15,4.03,NA,NA
"2797",2016-10-16,4.03,-102.01,102.01
"2798",2016-10-17,4.03,-102.02,102.02
"2799",2016-10-18,4.03,-102.03,102.03
"2800",2016-10-19,4.03,-102.04,102.04
"2801",2016-10-20,4.03,-102.07,102.07
"2802",2016-10-21,4.03,-102.08,102.08
"2803",2016-10-22,4.03,-102.09,102.09
"2804",2016-10-23,4.03,-102.1,102.1
"2805",2016-10-24,4.03,-102.11,102.11
"2806",2016-10-25,4.03,-102.12,102.12
"2807",2016-10-26,4.03,-102.13,102.13
"2808",2016-10-27,4.03,-102.14,102.14
"2809",2016-10-28,4.03,-102.15,102.15
"2810",2016-10-29,4.03,-102.16,102.16
"2811",2016-10-30,4.03,-102.17,102.17
"2812",2016-10-31,4.03,-102.18,102.18
"2813",2016-11-01,2.913,-102.19,102.19
"2814",2016-11-02,2.913,-102.2,102.2
"2815",2016-11-03,2.913,-102.21,102.21
"2816",2016-11-04,2.913,-102.22,102.22
"2817",2016-11-05,2.913,-102.23,102.23
"2818",2016-11-06,2.913,-102.24,102.24
"2819",2016-11-07,2.913,-102.25,102.25
"2820",2016-11-08,2.913,-102.26,102.26
"2821",2016-11-09,2.913,-102.27,102.27
"2822",2016-11-10,2.913,-102.28,102.28
"2823",2016-11-11,2.913,-102.29,102.29
"2824",2016-11-12,2.913,-102.3,102.3
"2825",2016-11-13,2.913,-102.31,102.31
"2826",2016-11-14,2.913,-102.32,102.32
"2827",2016-11-15,2.913,-102.33,102.33
"2828",2016-11-16,2.913,-102.34,102.34
"2829",2016-11-17,2.913,-102.35,102.35
"2830",2016-11-18,2.913,-102.36,102.36
"2831",2016-11-19,2.913,-102.37,102.37
"2832",2016-11-20,2.913,-102.38,102.38
"2833",2016-11-21,2.913,-102.39,102.39
"2834",2016-11-22,2.913,-102.4,102.4
"2835",2016-11-23,2.913,-102.41,102.41
"2836",2016-11-24,2.913,-102.42,102.42
"2837",2016-11-25,2.913,-102.43,102.43
"2838",2016-11-26,2.913,-102.44,102.44
"2839",2016-11-27,2.913,-102.45,102.45
"2840",2016-11-28,2.913,-102.46,102.46
"2841",2016-11-29,2.913,-102.47,102.47
"2842",2016-11-30,2.913,-102.48,102.48
"2843",2016-12-01,0.566,-102.49,102.49
"2844",2016-12-02,0.566,-102.5,102.5
"2845",2016-12-03,0.566,-102.51,102.51
"2846",2016-12-04,0.566,-102.52,102.52
"2847",2016-12-05,0.566,NA,NA
"2848",2016-12-06,0.566,NA,NA
"2849",2016-12-07,0.566,-102.53,102.53
"2850",2016-12-08,0.566,-102.54,102.54
"2851",2016-12-09,0.566,-102.57,102.57
"2852",2016-12-10,0.566,-102.58,102.58
"2853",2016-12-11,0.566,-102.59,102.59
"2854",2016-12-12,0.566,-102.6,102.6
"2855",2016-12-13,0.566,-102.61,102.61
"2856",2016-12-14,0.566,-102.62,102.62
"2857",2016-12-15,0.566,-102.63,102.63
"2858",2016-12-16,0.566,-102.64,102.64
"2859",2016-12-17,0.566,-102.65,102.65
"2860",2016-12-18,0.566,-102.66,102.66
"2861",2016-12-19,0.566,-102.67,102.67
"2862",2016-12-20,0.566,-102.68,102.68
"2863",2016-12-21,0.566,-102.69,102.69
"2864",2016-12-22,0.566,-102.7,102.7
"2865",2016-12-23,0.566,-102.71,102.71
"2866",2016-12-24,0.566,-102.72,102.72
"2867",2016-12-25,0.566,-102.73,102.73
"2868",2016-12-26,0.566,-102.74,102.74
"2869",2016-12-27,0.566,-102.75,102.75
"2870",2016-12-28,0.566,-102.76,102.76
"2871",2016-12-29,0.566,-102.77,102.77
"2872",2016-12-30,0.566,-102.78,102.78
"2873",2016-12-31,0.566,-102.79,102.79
"2874",2017-01-01,1.402,-102.8,102.8
"2875",2017-01-02,1.402,-102.81,102.81
"2876",2017-01-03,1.402,-102.82,102.82
"2877",2017-01-04,1.402,-102.83,102.83
"2878",2017-01-05,1.402,-102.84,102.84
"2879",2017-01-06,1.402,-102.85,102.85
"2880",2017-01-07,1.402,-102.86,102.86
"2881",2017-01-08,1.402,-102.87,102.87
"2882",2017-01-09,1.402,-102.88,102.88
"2883",2017-01-10,1.402,-102.89,102.89
"2884",2017-01-11,1.402,-102.9,102.9
"2885",2017-01-12,1.402,-102.91,102.91
"2886",2017-01-13,1.402,-102.92,102.92
"2887",2017-01-14,1.402,-102.93,102.93
"2888",2017-01-15,1.402,-102.94,102.94
"2889",2017-01-16,1.402,-102.95,102.95
"2890",2017-01-17,1.402,-102.96,102.96
"2891",2017-01-18,1.402,-102.97,102.97
"2892",2017-01-19,1.402,-102.98,102.98
"2893",2017-01-20,1.402,-102.99,102.99
"2894",2017-01-21,1.402,-103,103
"2895",2017-01-22,1.402,-103.01,103.01
"2896",2017-01-23,1.402,-103.02,103.02
"2897",2017-01-24,1.402,-103.03,103.03
"2898",2017-01-25,1.402,-103.04,103.04
"2899",2017-01-26,1.402,NA,NA
"2900",2017-01-27,1.402,NA,NA
"2901",2017-01-28,1.402,-103.07,103.07
"2902",2017-01-29,1.402,-103.08,103.08
"2903",2017-01-30,1.402,-103.09,103.09
"2904",2017-01-31,1.402,-103.1,103.1
"2905",2017-02-01,1.733,-103.11,103.11
"2906",2017-02-02,1.733,-103.12,103.12
"2907",2017-02-03,1.733,-103.13,103.13
"2908",2017-02-04,1.733,-103.14,103.14
"2909",2017-02-05,1.733,-103.15,103.15
"2910",2017-02-06,1.733,-103.16,103.16
"2911",2017-02-07,1.733,-103.17,103.17
"2912",2017-02-08,1.733,-103.18,103.18
"2913",2017-02-09,1.733,-103.19,103.19
"2914",2017-02-10,1.733,-103.2,103.2
"2915",2017-02-11,1.733,-103.21,103.21
"2916",2017-02-12,1.733,-103.22,103.22
"2917",2017-02-13,1.733,-103.23,103.23
"2918",2017-02-14,1.733,-103.24,103.24
"2919",2017-02-15,1.733,-103.25,103.25
"2920",2017-02-16,1.733,-103.26,103.26
"2921",2017-02-17,1.733,-103.27,103.27
"2922",2017-02-18,1.733,-103.28,103.28
"2923",2017-02-19,1.733,-103.29,103.29
"2924",2017-02-20,1.733,-103.3,103.3
"2925",2017-02-21,1.733,-103.31,103.31
"2926",2017-02-22,1.733,-103.32,103.32
"2927",2017-02-23,1.733,-103.33,103.33
"2928",2017-02-24,1.733,-103.34,103.34
"2929",2017-02-25,1.733,-103.35,103.35
"2930",2017-02-26,1.733,-103.36,103.36
"2931",2017-02-27,1.733,-103.37,103.37
"2932",2017-02-28,1.733,-103.38,103.38
"2933",2017-03-01,1.429,-103.39,103.39
"2934",2017-03-02,1.429,-103.4,103.4
"2935",2017-03-03,1.429,-103.41,103.41
"2936",2017-03-04,1.429,-103.42,103.42
"2937",2017-03-05,1.429,-103.43,103.43
"2938",2017-03-06,1.429,-103.44,103.44
"2939",2017-03-07,1.429,-103.45,103.45
"2940",2017-03-08,1.429,-103.46,103.46
"2941",2017-03-09,1.429,-103.47,103.47
"2942",2017-03-10,1.429,-103.48,103.48
"2943",2017-03-11,1.429,-103.49,103.49
"2944",2017-03-12,1.429,-103.5,103.5
"2945",2017-03-13,1.429,-103.51,103.51
"2946",2017-03-14,1.429,-103.52,103.52
"2947",2017-03-15,1.429,-103.53,103.53
"2948",2017-03-16,1.429,-103.54,103.54
"2949",2017-03-17,1.429,-103.55,103.55
"2950",2017-03-18,1.429,-103.56,103.56
"2951",2017-03-19,1.429,-103.57,103.57
"2952",2017-03-20,1.429,-103.58,103.58
"2953",2017-03-21,1.429,-103.59,103.59
"2954",2017-03-22,1.429,-103.6,103.6
"2955",2017-03-23,1.429,-103.61,103.61
"2956",2017-03-24,1.429,-103.62,103.62
"2957",2017-03-25,1.429,-103.63,103.63
"2958",2017-03-26,1.429,-103.64,103.64
"2959",2017-03-27,1.429,-103.65,103.65
"2960",2017-03-28,1.429,-103.66,103.66
"2961",2017-03-29,1.429,-103.67,103.67
"2962",2017-03-30,1.429,-103.68,103.68
"2963",2017-03-31,1.429,-103.69,103.69
"2964",2017-04-01,1.668,-103.7,103.7
"2965",2017-04-02,1.668,-103.71,103.71
"2966",2017-04-03,1.668,-103.72,103.72
"2967",2017-04-04,1.668,-103.73,103.73
"2968",2017-04-05,1.668,-103.74,103.74
"2969",2017-04-06,1.668,-103.75,103.75
"2970",2017-04-07,1.668,-103.76,103.76
"2971",2017-04-08,1.668,-103.77,103.77
"2972",2017-04-09,1.668,-103.78,103.78
"2973",2017-04-10,1.668,-103.79,103.79
"2974",2017-04-11,1.668,-103.8,103.8
"2975",2017-04-12,1.668,-103.81,103.81
"2976",2017-04-13,1.668,-103.82,103.82
"2977",2017-04-14,1.668,-103.83,103.83
"2978",2017-04-15,1.668,-103.84,103.84
"2979",2017-04-16,1.668,-103.85,103.85
"2980",2017-04-17,1.668,-103.86,103.86
"2981",2017-04-18,1.668,-103.87,103.87
"2982",2017-04-19,1.668,-103.88,103.88
"2983",2017-04-20,1.668,-103.89,103.89
"2984",2017-04-21,1.668,-103.9,103.9
"2985",2017-04-22,1.668,-103.91,103.91
"2986",2017-04-23,1.668,-103.92,103.92
"2987",2017-04-24,1.668,-103.93,103.93
"2988",2017-04-25,1.668,-103.94,103.94
