"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Season","Rainfall_mean","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","rain1","seq.rain.val"
"108",2004-04-18,2.2,4.2,2.2,2.6,5.2,11.8,252.09,9.9,"Spring",3.28,"2004","4","18","1","0","0","0","0","0",2004-04-18,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,4.2,1.8,0,0,5.2,1
"109",2004-04-19,9.4,10.6,10.4,9.6,12.6,10.95,252.09,9.5,"Spring",10.52,"2004","4","19","1","0","0","0","0","0",2004-04-19,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,5.2,19.8,0,2.4,12.6,1
"110",2004-04-20,0.8,0.2,1.2,0.6,0.6,8.9,252.11,10,"Spring",0.68,"2004","4","20","1","0","0","0","0","0",2004-04-20,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,12.6,4.2,1.8,0,0.6,1
"111",2004-04-21,0.2,0,0,0,0,13.5,252.11,9.8,"Spring",0.04,"2004","4","21","1","0","0","0","0","1",2004-04-21,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0.6,5.2,19.8,0,0,1
"112",2004-04-22,0,0,0,0,0,15.8,252.09,9.3,"Spring",0,"2004","4","22","1","0","0","0","0","1",2004-04-22,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,12.6,4.2,1.8,0,2
"113",2004-04-23,0,0,0,0,0,16.9,252.08,7.5,"Spring",0,"2004","4","23","1","0","0","0","0","1",2004-04-23,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0.6,5.2,19.8,0,3
"114",2004-04-24,11.2,13.8,10.8,12.4,14,18.25,252.07,6.8,"Spring",12.44,"2004","4","24","1","0","0","0","0","0",2004-04-24,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,12.6,4.2,14,1
"115",2004-04-25,0.2,0,0,0,0,15.45,252.07,6.8,"Spring",0.04,"2004","4","25","1","0","0","0","0","1",2004-04-25,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,14,0,0.6,5.2,0,1
"116",2004-04-26,0,0,0,0,0,13.2,252.06,5,"Spring",0,"2004","4","26","1","0","0","0","0","1",2004-04-26,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,0,12.6,0,2
"117",2004-04-27,0,0,0,0,0,13.85,252.05,5.2,"Spring",0,"2004","4","27","1","0","0","0","0","1",2004-04-27,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,14,0,0.6,0,3
"118",2004-04-28,0,0,0,0,0,15.05,252.05,5,"Spring",0,"2004","4","28","1","0","0","0","0","1",2004-04-28,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,0,0,0,4
"119",2004-04-29,0.4,0.2,0.4,0.2,0.6,15,252.05,4.8,"Spring",0.36,"2004","4","29","1","0","0","0","0","0",2004-04-29,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,14,0,0.6,1
"120",2004-04-30,2.6,3.8,4,2.6,3.2,15.7,252.05,4.6,"Spring",3.24,"2004","4","30","1","0","0","0","0","0",2004-04-30,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0.6,0,0,0,3.2,1
"121",2004-05-01,0,0,0,0,0,13.9,252.05,3.9,"Spring",0,"2004","5","1","1","0","0","0","0","1",2004-05-01,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,3.2,0,0,14,0,1
"122",2004-05-02,2.8,1.8,4.4,5.2,3.6,14.45,252.04,3.2,"Spring",3.56,"2004","5","2","1","0","0","0","0","0",2004-05-02,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0.6,0,0,3.6,1
"123",2004-05-03,2.4,13.8,2.8,3.4,4.6,14.6,252.04,3,"Spring",5.4,"2004","5","3","1","0","0","0","0","0",2004-05-03,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,3.6,3.2,0,0,4.6,1
"124",2004-05-04,24.2,46.6,27,33.8,39.8,16.9,252.06,11.8,"Spring",34.28,"2004","5","4","1","0","0","0","0","0",2004-05-04,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,4.6,0,0.6,0,39.8,1
"125",2004-05-05,19.6,28.4,16.4,29,30.6,12.95,252.23,25.5,"Spring",24.8,"2004","5","5","1","0","0","0","0","0",2004-05-05,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,39.8,3.6,3.2,0,30.6,1
"126",2004-05-06,14.2,13,11.4,19,29.6,10.15,252.36,38.5,"Spring",17.44,"2004","5","6","1","0","0","0","0","0",2004-05-06,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,30.6,4.6,0,0.6,29.6,1
"127",2004-05-07,8.2,8.8,9.8,7.6,6.6,9.25,252.23,32.2,"Spring",8.2,"2004","5","7","1","0","0","0","0","0",2004-05-07,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,29.6,39.8,3.6,3.2,6.6,1
"128",2004-05-08,11,23.2,17.8,16.4,14,9.1,252.18,27.2,"Spring",16.48,"2004","5","8","1","0","0","0","0","0",2004-05-08,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,6.6,30.6,4.6,0,14,1
"129",2004-05-09,0,1.4,0.4,0.8,0.6,9.85,252.12,21.4,"Spring",0.64,"2004","5","9","1","0","0","0","0","0",2004-05-09,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,14,29.6,39.8,3.6,0.6,1
"130",2004-05-10,0,0,0,0,0,11.05,252.06,10.9,"Spring",0,"2004","5","10","1","0","0","0","0","1",2004-05-10,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0.6,6.6,30.6,4.6,0,1
"131",2004-05-11,0,0,0,0,0.2,12.1,252.08,7,"Spring",0.04,"2004","5","11","1","0","0","0","0","0",2004-05-11,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,14,29.6,39.8,0,2
"132",2004-05-12,1.4,2.4,1.2,1.6,1.4,15.35,252.08,9.1,"Spring",1.6,"2004","5","12","1","0","0","0","0","0",2004-05-12,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0.6,6.6,30.6,1.4,1
"133",2004-05-13,0,0.4,0,0,0,14.3,252.08,9.1,"Spring",0.08,"2004","5","13","1","0","0","0","0","1",2004-05-13,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,1.4,0,14,29.6,0,1
"134",2004-05-14,0,0,0,0,0,14.2,252.08,8,"Spring",0,"2004","5","14","1","0","0","0","0","1",2004-05-14,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,0.6,6.6,0,2
"135",2004-05-15,0,0,0,0,0,16.2,252.08,8,"Spring",0,"2004","5","15","1","0","0","0","0","1",2004-05-15,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,1.4,0,14,0,3
"136",2004-05-16,0,0,0,0,0,15.35,252.07,7.8,"Spring",0,"2004","5","16","1","0","0","0","0","1",2004-05-16,2004.1,2,"2004-04-01",7.61978021978022,2.77820414937759,5.80994475138122,0,0,0,0.6,0,4
"137",2004-05-17,0,0,0,0,0,17.45,252.06,6.9,"Spring",0,"2004","5","17","1","0","0","0","0","1",2004-05-17,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,1.4,0,0,5
"138",2004-05-18,0,0,0,0,0,16.15,252.06,6.1,"Spring",0,"2004","5","18","1","0","0","0","0","1",2004-05-18,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,6
"139",2004-05-19,0,0,0,0,0,17.2,252.05,5.7,"Spring",0,"2004","5","19","1","0","0","0","0","1",2004-05-19,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,1.4,0,7
"140",2004-05-20,0,0,0,0,0,16.7,252.05,4.8,"Spring",0,"2004","5","20","1","0","0","0","0","1",2004-05-20,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,8
"141",2004-05-21,0,0,0,0,0,16.75,252.04,4.8,"Spring",0,"2004","5","21","1","0","0","0","0","1",2004-05-21,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,9
"142",2004-05-22,0,0,0,0,0,16.15,252.04,4.5,"Spring",0,"2004","5","22","1","0","0","0","0","1",2004-05-22,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,10
"143",2004-05-23,0,0,0,0,0,16.65,252.04,4.1,"Spring",0,"2004","5","23","1","0","0","0","0","1",2004-05-23,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,11
"144",2004-05-24,0,0,0,0,0,15.75,252.03,3.3,"Spring",0,"2004","5","24","1","0","0","0","0","1",2004-05-24,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,12
"145",2004-05-25,0,0,0,0,0,15.1,252.03,3.3,"Spring",0,"2004","5","25","1","0","0","0","0","1",2004-05-25,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,13
"146",2004-05-26,0,0,0,0,0,16.45,252.03,3.3,"Spring",0,"2004","5","26","1","0","0","0","0","1",2004-05-26,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,14
"147",2004-05-27,0,0,0,0,0,17.2,252.03,3.3,"Spring",0,"2004","5","27","1","0","0","0","0","1",2004-05-27,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,15
"148",2004-05-28,0.2,0,0.2,0.4,0,15.8,252.03,3.3,"Spring",0.16,"2004","5","28","1","0","0","0","0","1",2004-05-28,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,16
"149",2004-05-29,0,0,0,0,0,17.05,252.02,2.5,"Spring",0,"2004","5","29","1","0","0","0","0","1",2004-05-29,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,17
"150",2004-05-30,0,0,0,0,0,16.5,252.02,2,"Spring",0,"2004","5","30","1","0","0","0","0","1",2004-05-30,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,18
"151",2004-05-31,9.4,7,5.8,8.6,11.2,14.45,252.02,2,"Spring",8.4,"2004","5","31","1","0","0","0","0","0",2004-05-31,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,11.2,1
"152",2004-06-01,7.8,7.2,5.8,7.4,11.6,17.75,252.02,2,"Summer",7.96,"2004","6","1","1","0","0","0","0","0",2004-06-01,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,11.2,0,0,0,11.6,1
"153",2004-06-02,1.2,7.2,2.6,2.6,0,16.1,252.02,2,"Summer",2.72,"2004","6","2","1","0","0","0","0","1",2004-06-02,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,11.6,0,0,0,0,1
"154",2004-06-03,5.6,7,7.2,4.8,6.8,17.85,252.02,2,"Summer",6.28,"2004","6","3","1","0","0","0","0","0",2004-06-03,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,11.2,0,0,6.8,1
"155",2004-06-04,0.2,0,0,0,0,19,252.02,2,"Summer",0.04,"2004","6","4","1","0","0","0","0","1",2004-06-04,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,6.8,11.6,0,0,0,1
"156",2004-06-05,8,0,2.6,0.4,0.2,18.7,252.02,2,"Summer",2.24,"2004","6","5","1","0","0","0","0","0",2004-06-05,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,11.2,0,0,2
"157",2004-06-06,8,4.2,4.2,6.2,7.4,18.2,252.02,2,"Summer",6,"2004","6","6","1","0","0","0","0","0",2004-06-06,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,6.8,11.6,0,7.4,1
"158",2004-06-07,0,0,0,0,0,16.75,252.02,2.3,"Summer",0,"2004","6","7","1","0","0","0","0","1",2004-06-07,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,7.4,0,0,11.2,0,1
"159",2004-06-08,0,0,0,0,0,19.85,252.01,1.7,"Summer",0,"2004","6","8","1","0","0","0","0","1",2004-06-08,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,6.8,11.6,0,2
"160",2004-06-09,0,0,0,0,0,21.65,252.01,1.7,"Summer",0,"2004","6","9","1","0","0","0","0","1",2004-06-09,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,7.4,0,0,0,3
"161",2004-06-10,0,0,0,0,0,23.3,252.01,1.6,"Summer",0,"2004","6","10","1","0","0","0","0","1",2004-06-10,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,6.8,0,4
"162",2004-06-11,0,0,0,0,0,22.05,252.01,1.4,"Summer",0,"2004","6","11","1","0","0","0","0","1",2004-06-11,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,7.4,0,0,5
"163",2004-06-12,0,0,0,0,0,21.5,252,0.8,"Summer",0,"2004","6","12","1","0","0","0","0","1",2004-06-12,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,6
"164",2004-06-13,0,1.2,0.2,0.4,0,20,252,0.8,"Summer",0.36,"2004","6","13","1","0","0","0","0","1",2004-06-13,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,7.4,0,7
"165",2004-06-14,0,0.2,0.2,0.2,0,16.8,251.99,0.6,"Summer",0.12,"2004","6","14","1","0","0","0","0","1",2004-06-14,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,8
"166",2004-06-15,0,1.2,2,0,0,18.35,251.99,0.6,"Summer",0.64,"2004","6","15","1","0","0","0","0","1",2004-06-15,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,9
"167",2004-06-16,0,0,0,0,0,20.05,251.98,0.6,"Summer",0,"2004","6","16","1","0","0","0","0","1",2004-06-16,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,10
"168",2004-06-17,0,0,0,0,0,19.55,251.98,0.6,"Summer",0,"2004","6","17","1","0","0","0","0","1",2004-06-17,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,11
"169",2004-06-18,0,0,0,0,0,19.95,251.97,0.6,"Summer",0,"2004","6","18","1","0","0","0","0","1",2004-06-18,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,12
"170",2004-06-19,0,0,0,0,0,21.2,251.96,0.6,"Summer",0,"2004","6","19","1","0","0","0","0","1",2004-06-19,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,13
"171",2004-06-20,0.2,1.6,2.4,0.8,0.4,21.75,251.96,0.6,"Summer",1.08,"2004","6","20","1","0","0","0","0","0",2004-06-20,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,14
"172",2004-06-21,0,0,0,0,0,18.65,251.95,0.6,"Summer",0,"2004","6","21","0","1","0","0","0","1",2004-06-21,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,15
"173",2004-06-22,0,0,0,0,0,17.3,251.94,0.6,"Summer",0,"2004","6","22","0","1","0","0","0","1",2004-06-22,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,16
"174",2004-06-23,0,0,0,0,0,19.2,251.93,0.6,"Summer",0,"2004","6","23","0","1","0","0","0","1",2004-06-23,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,17
"175",2004-06-24,0,0,0,0,0,20.75,251.92,0.6,"Summer",0,"2004","6","24","0","1","0","0","0","1",2004-06-24,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,18
"176",2004-06-25,0,0,0,0,0,20.4,251.91,0.6,"Summer",0,"2004","6","25","0","1","0","0","0","1",2004-06-25,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,19
"177",2004-06-26,0,0,0,0,0,20.4,251.9,0.6,"Summer",0,"2004","6","26","0","1","0","0","0","1",2004-06-26,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,20
"178",2004-06-27,0,0,0,0,0,22.65,251.89,0.6,"Summer",0,"2004","6","27","0","1","0","0","0","1",2004-06-27,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,21
"179",2004-06-28,0,0,0,0,0,24.45,251.88,0.6,"Summer",0,"2004","6","28","0","1","0","0","0","1",2004-06-28,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,22
"180",2004-06-29,0,0,0,0,0,24.1,251.87,0.6,"Summer",0,"2004","6","29","0","1","0","0","0","1",2004-06-29,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,23
"181",2004-06-30,0,0,0,0,0,24.7,251.86,0.6,"Summer",0,"2004","6","30","0","1","0","0","0","1",2004-06-30,2004.1,2,"2004-07-01",2.09230769230769,2.77820414937759,5.80994475138122,0,0,0,0,0,24
"182",2004-07-01,0,0,0,0,0,24.45,251.85,0.6,"Summer",0,"2004","7","1","0","1","0","0","0","1",2004-07-01,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,25
"183",2004-07-02,0,0,0,0,0,23.5,251.84,0.6,"Summer",0,"2004","7","2","0","1","0","0","0","1",2004-07-02,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,26
"184",2004-07-03,0,0,0,0,0,21.15,251.83,0.6,"Summer",0,"2004","7","3","0","1","0","0","0","1",2004-07-03,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,27
"185",2004-07-04,0,0,0,0,0,21.65,251.81,0.6,"Summer",0,"2004","7","4","0","1","0","0","0","1",2004-07-04,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,28
"186",2004-07-05,0,0,0,0,0,21.95,251.8,0.6,"Summer",0,"2004","7","5","0","1","0","0","0","1",2004-07-05,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,29
"187",2004-07-06,0,0,0,0,0,23,251.78,1,"Summer",0,"2004","7","6","0","1","0","0","0","1",2004-07-06,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,30
"188",2004-07-07,0,0,0,0,0,24.65,251.75,1,"Summer",0,"2004","7","7","0","1","0","0","0","1",2004-07-07,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,31
"189",2004-07-08,0,0,0,0,0,25.2,251.73,1,"Summer",0,"2004","7","8","0","1","0","0","0","1",2004-07-08,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,32
"190",2004-07-09,0,0,0,0,0,25.9,251.7,1.5,"Summer",0,"2004","7","9","0","1","0","0","0","1",2004-07-09,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,33
"191",2004-07-10,0,0,0,0,0,20,251.67,1.5,"Summer",0,"2004","7","10","0","1","0","0","0","1",2004-07-10,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,34
"192",2004-07-11,0,0,0,0,0,19,251.64,1.5,"Summer",0,"2004","7","11","0","1","0","0","0","1",2004-07-11,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,35
"193",2004-07-12,0,0,0,0,0,18.55,251.61,2,"Summer",0,"2004","7","12","0","1","0","0","0","1",2004-07-12,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,36
"194",2004-07-13,0,0.2,0,0,0,15.75,251.57,2,"Summer",0.04,"2004","7","13","0","1","0","0","0","1",2004-07-13,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,37
"195",2004-07-14,0,0,0,0,0,21.15,251.54,2,"Summer",0,"2004","7","14","0","1","0","0","0","1",2004-07-14,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,38
"196",2004-07-15,0,0,0,0,0,20.9,251.5,2,"Summer",0,"2004","7","15","0","1","0","0","0","1",2004-07-15,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,39
"197",2004-07-16,0,0,0,0,0,20.85,251.46,2,"Summer",0,"2004","7","16","0","1","0","0","0","1",2004-07-16,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,40
"198",2004-07-17,0,0,0,0,0,22.35,251.41,2,"Summer",0,"2004","7","17","0","1","0","0","0","1",2004-07-17,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,41
"199",2004-07-18,0,0,0,0,0,23.65,251.37,2,"Summer",0,"2004","7","18","0","1","0","0","0","1",2004-07-18,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,42
"200",2004-07-19,0,0,0,0,0,24.25,251.34,2.5,"Summer",0,"2004","7","19","0","1","0","0","0","1",2004-07-19,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,43
"201",2004-07-20,0,0,0,0,0,25.2,251.3,2.5,"Summer",0,"2004","7","20","0","1","0","0","0","1",2004-07-20,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,44
"202",2004-07-21,0,0,0,0,0,25.25,251.25,2.5,"Summer",0,"2004","7","21","0","1","0","0","0","1",2004-07-21,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,45
"203",2004-07-22,0,0,0,0,0,26.05,251.2,2.5,"Summer",0,"2004","7","22","0","1","0","0","0","1",2004-07-22,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,46
"204",2004-07-23,0,0,0,0,0,26.9,251.16,2.5,"Summer",0,"2004","7","23","0","1","0","0","0","1",2004-07-23,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,47
"205",2004-07-24,0,0,0,0,0,26.1,251.11,2.5,"Summer",0,"2004","7","24","0","1","0","0","0","1",2004-07-24,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,48
"206",2004-07-25,13.6,12,21,9.2,10.2,23.6,251.07,2.5,"Summer",13.2,"2004","7","25","0","1","0","0","0","0",2004-07-25,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,10.2,1
"207",2004-07-26,0,0,0,0,0,22.8,251.03,2.5,"Summer",0,"2004","7","26","0","1","0","0","0","1",2004-07-26,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,10.2,0,0,0,0,1
"208",2004-07-27,0,0.2,0,0,0,23.75,250.98,2.5,"Summer",0.04,"2004","7","27","0","1","0","0","0","1",2004-07-27,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,2
"209",2004-07-28,0,0,0,0,0,21.5,250.93,2.5,"Summer",0,"2004","7","28","0","1","0","0","0","1",2004-07-28,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,10.2,0,0,0,3
"210",2004-07-29,0,0,0,0,0,21.1,250.88,2.5,"Summer",0,"2004","7","29","0","1","0","0","0","1",2004-07-29,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,4
"211",2004-07-30,0,0,0,0,0,22.6,250.84,3,"Summer",0,"2004","7","30","0","1","0","0","0","1",2004-07-30,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,10.2,0,0,5
"212",2004-07-31,0,0,0,0,0,24.15,250.77,3,"Summer",0,"2004","7","31","0","1","0","0","0","1",2004-07-31,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,6
"213",2004-08-01,0,0,0,0,0,24.7,250.71,3,"Summer",0,"2004","8","1","0","1","0","0","0","1",2004-08-01,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,10.2,0,7
"214",2004-08-02,0,0,0,0,0,25.75,250.67,3,"Summer",0,"2004","8","2","0","1","0","0","0","1",2004-08-02,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,8
"215",2004-08-03,0,0,0,0,0,24.25,250.61,3,"Summer",0,"2004","8","3","0","1","0","0","0","1",2004-08-03,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,0,9
"216",2004-08-04,9.6,16,1.6,7,15.8,24.4,250.55,3,"Summer",10,"2004","8","4","0","1","0","0","0","0",2004-08-04,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,0,0,0,15.8,1
"217",2004-08-05,3.4,2.6,2,5.2,9.6,23.3,250.5,3,"Summer",4.56,"2004","8","5","0","1","0","0","0","0",2004-08-05,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,15.8,0,0,0,9.6,1
"218",2004-08-06,7.6,5.6,6.6,4.4,2.2,22.5,250.45,2.5,"Summer",5.28,"2004","8","6","0","1","0","0","0","0",2004-08-06,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,9.6,0,0,0,2.2,1
"219",2004-08-07,0,0.2,0,0,0,22.7,250.4,2.5,"Summer",0.04,"2004","8","7","0","1","0","0","0","1",2004-08-07,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,2.2,15.8,0,0,0,1
"220",2004-08-08,0.8,1,1.2,1,1,23.65,250.34,2.5,"Summer",1,"2004","8","8","0","1","0","0","0","0",2004-08-08,2004.2,3,"2004-07-01",2.09230769230769,2.77820414937759,1.75326086956522,0,9.6,0,0,1,1
