"","Date","Rainfall_S_Piero","Rainfall_Mangona","Rainfall_S_Agata","Rainfall_Cavallina","Rainfall_Le_Croci","Temperature_Le_Croci","Lake_Level","Flow_Rate","Spring","Summer","Autumn","Winter","snow.yes","snow.no","lag1","lag3","lag5","lag7","lag9","rain4"
"222","2004-08-10",0,0,0,0,0,23.9,250.26,2.5,"0","0","0","0","0","1",0,0,9.6,0,0,0
"223","2004-08-11",0,0,0,0,0,26.2,250.22,2.5,"0","0","0","0","0","1",0,0,0,15.8,0,0
"224","2004-08-12",0,0,0,0,0,25.65,250.16,2.5,"0","0","0","0","0","1",0,0,0,9.6,0,0
"225","2004-08-13",0.2,2.6,0,0,0,25.15,250.11,2.5,"0","0","0","0","0","1",0,0,0,0,15.8,0
"226","2004-08-14",0,0,0,0,0,22.95,250.06,2.5,"0","0","0","0","0","1",0,0,0,0,9.6,0
"227","2004-08-15",0,0,0,0,0,23.4,250.01,2.5,"0","0","0","0","0","1",0,0,0,0,2.2,0
"228","2004-08-16",0,0,0,0,0,23.5,249.96,3,"0","0","0","0","0","1",0,0,0,0,0,0
"229","2004-08-17",0,0,0,0,0,24.15,249.91,3,"0","0","0","0","0","1",0,0,0,0,1,0
"230","2004-08-18",0,0,0,0,0,25,249.86,3,"0","0","0","0","0","1",0,0,0,0,0,0
"231","2004-08-19",0,0,0,0,0,25.75,249.8,3,"0","0","0","0","0","1",0,0,0,0,0,0
"232","2004-08-20",0,0,0,0,0,26.2,249.74,3,"0","0","0","0","0","1",0,0,0,0,0,0
"233","2004-08-21",0.4,0.8,0.6,0.6,2,23.7,249.68,3,"0","0","0","0","0","0",0,0,0,0,0,0
"234","2004-08-22",0,0,0,0,0,19.2,249.62,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"235","2004-08-23",0,0,0,0,0,21.85,249.55,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"236","2004-08-24",0,0,0,0,0,22.25,249.49,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"237","2004-08-25",0,0,0,0,0,23.7,249.42,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"238","2004-08-26",0,0,0.4,2.2,1,22.85,249.35,3.5,"0","0","0","0","0","0",0,0,0,0,0,0
"239","2004-08-27",0,0.4,0,0,0,18.85,249.28,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"240","2004-08-28",0,0,0,0,0,20.75,249.21,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"241","2004-08-29",0,0,0,0,0,21.75,249.14,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"242","2004-08-30",0,0,0,0,0,21.8,249.07,3.5,"0","0","0","0","0","1",0,0,0,0,2,0
"243","2004-08-31",0,0,0,0,0,21.35,249,3.2,"0","0","0","0","0","1",0,0,0,0,0,0
"244","2004-09-01",0,0,0,0,0,20.75,248.94,3.2,"0","0","0","0","0","1",0,0,0,0,0,0
"245","2004-09-02",0,0,0,0,0,22.35,248.88,3.2,"0","0","0","0","0","1",0,0,0,0,0,0
"246","2004-09-03",0,0,0,0,0,23.45,248.81,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"247","2004-09-04",0,0,0,0,0,24.6,248.74,3.5,"0","0","0","0","0","1",0,0,0,0,1,0
"248","2004-09-05",0,0,0,0,0,27,248.67,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"249","2004-09-06",0,0,0,0,0,23.65,248.6,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"250","2004-09-07",0,0,0,0,0,21.7,248.53,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"251","2004-09-08",0,0,0,0,0,21.7,248.46,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"252","2004-09-09",0,0,0,0,0,21.85,248.39,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"253","2004-09-10",0,0,0,0,0,23.4,248.32,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"254","2004-09-11",0,0,0,0,0,20.8,248.25,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"255","2004-09-12",0,1.6,0.2,0.2,0,21.8,248.18,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"256","2004-09-13",0,0,0,0,0,19.85,248.11,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"257","2004-09-14",24,20.2,37.2,32.8,38.2,21.65,248.04,3.5,"0","0","0","0","0","0",0,0,0,0,0,38.2
"258","2004-09-15",0,0.2,0,0,0.2,21.2,248.04,2.5,"0","0","0","0","0","0",38.2,0,0,0,0,0
"259","2004-09-16",5.4,5.2,3.8,6,7.2,18.7,247.99,2.5,"0","0","0","0","0","0",0,0,0,0,0,7.2
"260","2004-09-17",0,0,0,0,0,17.1,247.97,1.5,"0","0","0","0","0","1",7.2,38.2,0,0,0,0
"261","2004-09-18",0,0,0,0,0,17.25,247.93,1.5,"0","0","0","0","0","1",0,0,0,0,0,0
"262","2004-09-19",0,0,0,0,0,18.2,247.89,1.5,"0","0","0","0","0","1",0,7.2,38.2,0,0,0
"263","2004-09-20",0,0,0,0,0,20.3,247.86,3.5,"0","0","0","0","0","1",0,0,0,0,0,0
"264","2004-09-21",0.2,0,0.2,0,0,20.6,247.8,3.5,"0","0","0","0","0","1",0,0,7.2,38.2,0,0
"265","2004-09-22",0,0,0,0,0,19.35,247.74,3,"0","0","0","0","0","1",0,0,0,0,0,0
"266","2004-09-23",0,0,0,0,0,20.55,247.68,3,"0","0","0","0","0","1",0,0,0,7.2,38.2,0
"267","2004-09-24",21.6,23.4,22.2,29,20,20,247.62,3,"0","0","0","0","0","0",0,0,0,0,0.2,20
"268","2004-09-25",0.2,0,0,0,0,15.35,247.6,2,"0","0","0","0","0","1",20,0,0,0,7.2,0
"269","2004-09-26",0,0,0.2,0,0,15,247.55,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"270","2004-09-27",0,0,0,0,0,15.75,247.5,2.5,"0","0","0","0","0","1",0,20,0,0,0,0
"271","2004-09-28",0,0,0,0,0,14.5,247.44,2.5,"0","0","0","0","0","1",0,0,0,0,0,0
"272","2004-09-29",0,0,0,0,0,16.1,247.39,3,"0","0","0","0","0","1",0,0,20,0,0,0
"273","2004-09-30",0,0,0,0,0,16.9,247.32,3,"0","0","0","0","0","1",0,0,0,0,0,0
"274","2004-10-01",2.4,0.8,3.2,2,4.8,17.3,247.28,3,"0","0","0","0","0","0",0,0,0,20,0,0
"275","2004-10-02",0,0,0,0,0,18,247.22,3,"0","0","0","0","0","1",0,0,0,0,0,0
"276","2004-10-03",0,0.6,0,0.2,0,18,247.16,3,"0","0","0","0","0","1",0,0,0,0,20,0
"277","2004-10-04",0.2,0.4,0.2,0,0.2,17.05,247.09,3,"0","0","0","0","0","0",0,0,0,0,0,0
"278","2004-10-05",0,0,0,0,0,18.35,247.03,3,"0","0","0","0","0","1",0,0,0,0,0,0
"279","2004-10-06",0.2,0,0,0,0,18.75,246.98,3,"0","0","0","0","0","1",0,0,0,0,0,0
"280","2004-10-07",0,0,0,0,0,19.05,246.91,3,"0","0","0","0","0","1",0,0,0,0,0,0
"281","2004-10-08",0,0,0,0,0,18.4,246.88,1,"0","0","0","0","0","1",0,0,0,0,0,0
"282","2004-10-09",0,0,0,0,0,19.35,246.83,3,"0","0","0","0","0","1",0,0,0,0,0,0
"283","2004-10-10",13.6,13.8,3.4,11.6,17.8,20.8,246.77,3,"0","0","0","0","0","0",0,0,0,0,4.8,17.8
"284","2004-10-11",4.2,7.2,2.8,2.6,3.8,16.65,246.72,1.5,"0","0","0","0","0","0",17.8,0,0,0,0,0
"285","2004-10-12",0,1,0.4,2.2,0.6,14.15,246.69,1.5,"0","0","0","0","0","0",0,0,0,0,0,0
"286","2004-10-13",0,0,0,0,0,11.6,246.66,1.5,"0","0","0","0","0","1",0,17.8,0,0,0.2,0
"287","2004-10-14",11.2,28.8,2.4,14,14.6,11.55,246.63,1.5,"0","0","0","0","0","0",0,0,0,0,0,14.6
"288","2004-10-15",8.6,8.8,4.8,13.4,14.4,13.3,246.63,1.5,"0","0","0","0","0","0",14.6,0,17.8,0,0,14.4
"289","2004-10-16",18.2,29.6,7,23,18,13.65,246.61,1,"0","0","0","0","0","0",14.4,0,0,0,0,18
"290","2004-10-17",5.2,7.6,4.8,13,4.2,12.6,246.65,1,"0","0","0","0","0","0",18,14.6,0,17.8,0,0
"291","2004-10-18",0,0.2,0.4,0.2,0,13.65,246.66,0.6,"0","0","0","0","0","1",0,14.4,0,0,0,0
"292","2004-10-19",0,11.6,1.4,0.2,0.2,13.55,246.65,0.6,"0","0","0","0","0","0",0,18,14.6,0,17.8,0
"293","2004-10-20",0.6,4.2,0.6,0.4,0,15.3,246.65,0.6,"0","0","0","0","0","1",0,0,14.4,0,3.8,0
"294","2004-10-21",0.2,3.6,0.8,0.2,0.2,18.2,246.65,0.6,"0","0","0","0","0","0",0,0,18,14.6,0.6,0
"295","2004-10-22",0,0,0,0.2,0,18.6,246.64,0.6,"0","0","0","0","0","1",0,0,0,14.4,0,0
"296","2004-10-23",0,0,0.2,0,0,17.95,246.64,0.6,"0","0","0","0","0","1",0,0,0,18,14.6,0
"297","2004-10-24",0,0.2,0,0,0,17.8,246.63,0.6,"0","0","0","0","0","1",0,0,0,0,14.4,0
"298","2004-10-25",0.4,0.4,0.4,0.2,0.2,16.3,246.61,0.6,"0","0","0","0","0","0",0,0,0,0,18,0
"299","2004-10-26",2,7.4,1,1,3,13.8,246.6,0.6,"0","0","0","0","0","0",0,0,0,0,4.2,0
"300","2004-10-27",1,2.6,2.4,0.6,1.4,16.1,246.59,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"301","2004-10-28",1.4,6,0.8,4,3.8,13.8,246.58,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,0
"302","2004-10-29",23.8,22.2,7.6,27.6,29.4,14.85,246.59,0.6,"0","0","0","0","0","0",0,0,0,0,0,29.4
"303","2004-10-30",2.2,1.8,1.6,1.4,2,15.75,246.65,0.6,"0","0","0","0","0","0",29.4,0,0,0,0.2,0
"304","2004-10-31",22.2,46.2,5.8,28.4,21.4,16,246.75,0.6,"0","0","0","0","0","0",0,0,0,0,0,21.4
"305","2004-11-01",7,5,2.8,16.4,21.4,16.75,246.86,0.6,"0","0","0","0","0","0",21.4,29.4,0,0,0,21.4
"306","2004-11-02",0.2,0,0,0,0,17.35,247.01,0.6,"0","0","0","0","0","1",21.4,0,0,0,0,0
"307","2004-11-03",0.2,0,0,0,0,18.3,247.03,0.6,"0","0","0","0","0","1",0,21.4,29.4,0,0.2,0
"308","2004-11-04",0.2,0,0.8,0.2,0,17.75,247.04,0.6,"0","0","0","0","0","1",0,21.4,0,0,3,0
"309","2004-11-05",0.2,0,0,0,0,18.2,247.04,0.6,"0","0","0","0","0","1",0,0,21.4,29.4,1.4,0
"310","2004-11-06",0.2,2.4,0.8,0.2,0.8,17,247.04,0.6,"0","0","0","0","0","0",0,0,21.4,0,3.8,0
"311","2004-11-07",2.6,0.8,3.4,2.6,1.2,13.8,247.03,0.6,"0","0","0","0","0","0",0,0,0,21.4,29.4,0
"312","2004-11-08",0,0.2,0.6,0.2,0.2,10.15,247.02,0.6,"0","0","0","0","0","0",0,0,0,21.4,2,0
"313","2004-11-09",20.4,21.2,15.6,21.4,17,4.45,247.01,0.6,"0","0","0","0","0","0",0,0,0,0,21.4,17
"314","2004-11-10",10,11.8,9.4,10,17,4.15,247.05,0.6,"0","0","0","0","0","0",17,0,0,0,21.4,17
"315","2004-11-11",13.6,16,9.2,16.4,15.8,4.65,247.14,0.6,"0","0","0","0","0","0",17,0,0,0,0,15.8
"316","2004-11-12",0.4,0.6,0.4,0.8,1.2,8.45,247.25,0.6,"0","0","0","0","0","0",15.8,17,0,0,0,0
"317","2004-11-13",0,0.6,1.6,0,0,11.65,247.3,0.6,"0","0","0","0","0","1",0,17,0,0,0,0
"318","2004-11-14",2,5.8,6.4,2.2,0.4,11.55,247.32,0.6,"0","0","0","0","0","0",0,15.8,17,0,0,0
"319","2004-11-15",0,0,0,0,0,5.9,247.33,0.6,"0","0","0","0","0","1",0,0,17,0,0.8,0
"320","2004-11-16",0,0,0,0,0,8.3,247.34,0.6,"0","0","0","0","0","1",0,0,15.8,17,1.2,0
"321","2004-11-17",0.2,0,0,0,0,9.45,247.34,0.6,"0","0","0","0","0","1",0,0,0,17,0.2,0
"322","2004-11-18",0,0,0,0,0,9.75,247.34,0.6,"0","0","0","0","0","1",0,0,0,15.8,17,0
"323","2004-11-19",0,0,0,0.4,0.4,10.15,247.34,0.6,"0","0","0","0","0","0",0,0,0,0,17,0
"324","2004-11-20",0,0,0,0,0,8.9,247.32,0.6,"0","0","0","0","0","1",0,0,0,0,15.8,0
"325","2004-11-21",0,0,0,0,0,4.55,247.31,0.6,"0","0","0","0","0","1",0,0,0,0,1.2,0
"326","2004-11-22",0.8,0.4,0.8,0.8,1.2,5.2,247.31,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"327","2004-11-23",0,0.4,0,0.4,0.2,4.45,247.31,0.6,"0","0","0","0","0","0",0,0,0,0,0.4,0
"328","2004-11-24",0.2,0.2,0.4,0.2,0.2,7.95,247.31,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"329","2004-11-25",0.4,0,0,0,0,8.4,247.3,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"330","2004-11-26",2,1.2,1.8,1.8,3.6,9,247.3,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"331","2004-11-27",7,4.8,6.2,8.4,10.6,8.75,247.3,0.6,"0","0","0","0","0","0",0,0,0,0,0,10.6
"332","2004-11-28",0.2,0.4,0.2,0,0.4,7.1,247.3,0.6,"0","0","0","0","0","0",10.6,0,0,0,0.4,0
"333","2004-11-29",4.6,5.4,1.6,2.8,2.8,5.9,247.3,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"334","2004-11-30",16,24.8,17.6,14,16.6,10.2,247.33,0.6,"0","0","0","0","0","0",0,10.6,0,0,0,16.6
"335","2004-12-01",18.6,21.2,15.6,20.4,17.8,7.9,247.38,0.6,"0","0","0","0","0","0",16.6,0,0,0,1.2,17.8
"336","2004-12-02",1.2,12.6,2,1.6,0.8,7.8,247.55,0.6,"0","0","0","0","0","0",17.8,0,10.6,0,0.2,0
"337","2004-12-03",14.6,16.2,14.2,14.4,17.4,11.15,247.74,0.6,"0","0","0","0","0","0",0,16.6,0,0,0.2,17.4
"338","2004-12-04",31.6,44.4,24.2,34.6,35.8,11.1,247.88,0.6,"0","0","0","0","0","0",17.4,17.8,0,10.6,0,35.8
"339","2004-12-05",14.2,12.4,10.8,12.4,12.8,8.85,248.34,0.6,"0","0","0","0","0","0",35.8,0,16.6,0,3.6,12.8
"340","2004-12-06",1.6,4.2,1.4,0.8,1.8,8.9,248.59,0.6,"0","0","0","0","0","0",12.8,17.4,17.8,0,10.6,0
"341","2004-12-07",0.2,0,0,0,0.2,12.15,248.71,0.6,"0","0","0","0","0","0",0,35.8,0,16.6,0.4,0
"342","2004-12-08",1.6,2.6,0.6,2.4,3.2,11.7,248.78,0.6,"0","0","0","0","0","0",0,12.8,17.4,17.8,2.8,0
"343","2004-12-09",0.2,0.2,0,0,0.2,11.3,248.83,0.6,"0","0","0","0","0","0",0,0,35.8,0,16.6,0
"344","2004-12-10",0,0,0,0,0,9.6,248.85,0.6,"0","0","0","0","0","1",0,0,12.8,17.4,17.8,0
"345","2004-12-11",0,0,0,0,0,11.05,248.87,0.6,"0","0","0","0","0","1",0,0,0,35.8,0.8,0
"346","2004-12-12",0,0,0,0,0,11.35,248.89,0.6,"0","0","0","0","0","1",0,0,0,12.8,17.4,0
"347","2004-12-13",0.2,0,0,0,0,9.7,248.89,0.6,"0","0","0","0","0","1",0,0,0,0,35.8,0
"348","2004-12-14",0.2,0,0,0,0,9.05,248.9,0.6,"0","0","0","0","0","1",0,0,0,0,12.8,0
"349","2004-12-15",0.4,0,0.2,0,0,7.1,248.91,0.6,"0","0","0","0","0","1",0,0,0,0,1.8,0
"350","2004-12-16",2.8,3.8,3.8,2.8,2.4,5.05,248.92,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,0
"351","2004-12-17",4.2,3.6,4.8,3.6,7.8,5.95,248.95,0.6,"0","0","0","0","0","0",0,0,0,0,3.2,7.8
"352","2004-12-18",0,0.2,0.2,0.2,0.2,8.1,248.95,0.6,"0","0","0","0","0","0",7.8,0,0,0,0.2,0
"353","2004-12-19",1.4,2,0.8,1.8,2.4,5.25,248.95,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"354","2004-12-20",0,0.8,1.2,0,0,2.9,248.95,0.6,"0","0","0","0","0","1",0,7.8,0,0,0,0
"355","2004-12-21",0,0,0,0,0,4.1,248.96,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"356","2004-12-22",0,0,0,0,0,2.75,248.96,0.6,"0","0","0","0","0","1",0,0,7.8,0,0,0
"357","2004-12-23",0,0,0,0,0,1.2,248.96,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"358","2004-12-24",0,0,0,0,0,2.25,248.96,0.6,"0","0","0","0","0","1",0,0,0,7.8,0,0
"359","2004-12-25",4.6,9,4.8,9.2,5.2,6.3,248.96,0.6,"0","0","0","0","0","0",0,0,0,0,2.4,5.2
"360","2004-12-26",22.8,39.2,20.8,29.4,25.6,8.15,249.04,0.6,"0","0","0","0","0","0",5.2,0,0,0,7.8,25.6
"361","2004-12-27",6.6,15.6,6.2,13,9.4,7.95,249.29,0.6,"0","0","0","0","0","0",25.6,0,0,0,0.2,9.4
"362","2004-12-28",4,5.4,3.8,5.6,8.6,7.6,249.52,0.6,"0","0","0","0","0","0",9.4,5.2,0,0,2.4,8.6
"363","2004-12-29",1,4.4,4.6,1.2,1,6.15,249.68,0.6,"0","0","0","0","0","0",8.6,25.6,0,0,0,0
"364","2004-12-30",0,0,0,0,0,6.05,249.75,0.6,"0","0","0","0","0","1",0,9.4,5.2,0,0,0
"365","2004-12-31",0,0,0,0,0,5.45,249.8,0.6,"0","0","0","0","0","1",0,8.6,25.6,0,0,0
"366","2005-01-01",0,0,0,0,0,6.2,249.84,0.6,"0","0","0","0","0","1",0,0,9.4,5.2,0,0
"367","2005-01-02",0,0,0,0,0,6.3,249.88,0.6,"0","0","0","0","0","1",0,0,8.6,25.6,0,0
"368","2005-01-03",0.2,0,0,0,0,4.4,249.9,0.6,"0","0","0","0","0","1",0,0,0,9.4,5.2,0
"369","2005-01-04",0,0,0,0,0,5.05,249.91,0.6,"0","0","0","0","0","1",0,0,0,8.6,25.6,0
"370","2005-01-05",0,0,0,0,0,4.8,249.93,0.6,"0","0","0","0","0","1",0,0,0,0,9.4,0
"371","2005-01-06",0,0,0,0,0,8.9,249.95,0.6,"0","0","0","0","0","1",0,0,0,0,8.6,0
"372","2005-01-07",0.4,0.2,0.4,0.2,0.2,6.35,249.96,0.6,"0","0","0","0","0","0",0,0,0,0,1,0
"373","2005-01-08",0,0,0,0,0,4.75,249.97,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"374","2005-01-09",0,0,0,0,0,8.05,249.98,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"375","2005-01-10",0,0.2,0.2,0,0.2,9.6,249.99,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"376","2005-01-11",0,0,0,0,0,8.7,250,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"377","2005-01-12",0,0,0,0,0,6.75,250,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"378","2005-01-13",0,0,0,0,0,7.05,250,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"379","2005-01-14",0.4,0.2,0.4,0.2,0.4,4.7,250,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"380","2005-01-15",0.2,0,0.2,0,0.2,2,250,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"381","2005-01-16",0,0,0,0,0,4.65,250,0.6,"0","0","0","0","0","1",0,0,0,0,0.2,0
"382","2005-01-17",0.2,0,0,0,0,2.65,250,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"383","2005-01-18",24.6,33.2,19.6,34,35.2,5.15,250,0.6,"0","0","0","0","0","0",0,0,0,0,0,35.2
"384","2005-01-19",8.4,11.8,23.6,7,3.8,3.15,250.24,0.6,"0","0","0","0","0","0",35.2,0,0,0,0.2,0
"385","2005-01-20",0,0,0,0,0,3.35,250.38,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"386","2005-01-21",0,0,0,0,0,6.4,250.46,0.6,"0","0","0","0","0","1",0,35.2,0,0,0,0
"387","2005-01-22",0.2,0,0.2,0,0.2,7.15,250.5,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"388","2005-01-23",0.6,0.2,0.2,0.4,0,5.3,250.52,0.6,"0","0","0","0","0","1",0,0,35.2,0,0.4,0
"389","2005-01-24",0,0,0,0,0.2,2.75,250.55,0.6,"0","0","0","0","0","0",0,0,0,0,0.2,0
"390","2005-01-25",0.2,0,0.2,0,0,2.75,250.57,0.6,"0","0","0","0","0","1",0,0,0,35.2,0,0
"391","2005-01-26",0,0,0,0,0,0.15,250.59,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"392","2005-01-27",0,0,0.4,0,0,-0.2,250.6,0.6,"0","0","0","0","0","0",0,0,0,0,35.2,0
"393","2005-01-28",0,0,0,0,0,0.9,250.62,0.6,"0","0","0","0","0","1",0,0,0,0,3.8,0
"394","2005-01-29",0,0,0,0,0,-2.25,250.62,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"395","2005-01-30",0,0,0,0,0,-1.7,250.62,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"396","2005-01-31",0,0,0,0,0,1.1,250.62,0.6,"0","0","0","0","0","1",0,0,0,0,0.2,0
"397","2005-02-01",0,0,0,0,0,4.55,250.63,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"398","2005-02-02",0,0,0,0,0,5.2,250.64,0.6,"0","0","0","0","0","1",0,0,0,0,0.2,0
"399","2005-02-03",0,0,0,0,0,4,250.64,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"400","2005-02-04",0,0,0,0,0,5.55,250.64,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"401","2005-02-05",0,0,0,0,0,4.5,250.64,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"402","2005-02-06",0,0,0,0,0,2.45,250.65,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"403","2005-02-07",0,0,0,0,0,2.35,250.65,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"404","2005-02-08",0,0,0,0,0,3.7,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"405","2005-02-09",0,0,0,0,0,4.55,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"406","2005-02-10",0,0,0,0,0,4.95,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"407","2005-02-11",0,0,0,0,0,5.9,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"408","2005-02-12",0,0,0.2,0,0,4.95,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"409","2005-02-13",2.2,1.6,3.6,1.4,2.2,6.3,250.66,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"410","2005-02-14",0.2,0,0,0,0,8.05,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"411","2005-02-15",0,0,0,0,0,5.15,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"412","2005-02-16",0,0,0,0,0,4.35,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"413","2005-02-17",0,0,0,0,0,3.15,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"414","2005-02-18",0,0,0,0,0,3,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"415","2005-02-19",0,0,0,0,0,2.8,250.66,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"416","2005-02-20",2,0.4,0.6,2.4,2.4,3.75,250.66,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"417","2005-02-21",5.4,5.2,3.8,6.8,10.6,2.1,250.66,0.6,"0","0","0","0","0","0",0,0,0,0,0,10.6
"418","2005-02-22",13.4,2.6,9.4,8.6,6.6,1,250.67,0.6,"0","0","0","0","0","0",10.6,0,0,0,2.2,6.6
"419","2005-02-23",4.8,2,1,5.2,3,1.55,250.67,0.6,"0","0","0","0","0","0",6.6,0,0,0,0,0
"420","2005-02-24",10.8,5,0,10,6.2,0.6,250.68,0.6,"0","0","0","0","0","0",0,10.6,0,0,0,6.2
"421","2005-02-25",0.2,8.6,0,0.4,20.8,1.8,250.69,0.6,"0","0","0","0","0","0",6.2,6.6,0,0,0,20.8
"422","2005-02-26",0,0,0,0,0,3.55,250.7,0.6,"0","0","0","0","0","1",20.8,0,10.6,0,0,0
"423","2005-02-27",0,0,0,0,0,1.7,250.71,0.6,"0","0","0","0","0","1",0,6.2,6.6,0,0,0
"424","2005-02-28",0,0,0,0,0,1.6,250.72,0.6,"0","0","0","0","0","1",0,20.8,0,10.6,0,0
"425","2005-03-01",0,0,0,0,0,-2,250.72,0.6,"0","0","0","0","0","0",0,0,6.2,6.6,2.4,0
"426","2005-03-02",0,0,0,0,0,-2.9,250.72,0.6,"0","0","0","0","0","0",0,0,20.8,0,10.6,0
"427","2005-03-03",1.2,0,4.6,0.8,0,1.7,250.72,0.6,"0","0","0","0","0","1",0,0,0,6.2,6.6,0
"428","2005-03-04",20.2,23.6,20.4,18,23,-0.05,250.74,0.6,"0","0","0","0","1","0",0,0,0,20.8,3,23
"429","2005-03-05",1.8,5,0,10.4,4.6,2.9,250.74,0.6,"0","0","0","0","0","0",23,0,0,0,6.2,0
"430","2005-03-06",0,0,0,0,0,4.05,250.76,0.6,"0","0","0","0","0","1",0,0,0,0,20.8,0
"431","2005-03-07",0,0.2,1.8,0,0,3.65,250.78,0.6,"0","0","0","0","0","1",0,23,0,0,0,0
"432","2005-03-08",0,0,0,0,0,1,250.79,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"433","2005-03-09",0,0,0,0,0,4.65,250.81,0.6,"0","0","0","0","0","1",0,0,23,0,0,0
"434","2005-03-10",0.2,0,0,0,0.2,6.1,250.84,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"435","2005-03-11",0,0,0.2,0.2,0.4,6.8,250.89,0.6,"0","0","0","0","0","0",0,0,0,23,0,0
"436","2005-03-12",1.8,2,1.4,2,1.4,7.65,250.94,0.6,"0","0","0","0","0","0",0,0,0,0,0,0
"437","2005-03-13",10,14.8,14.6,15,15.4,8.35,251.08,0.6,"0","0","0","0","0","0",0,0,0,0,23,15.4
"438","2005-03-14",0,0.2,0,0,0.2,7.85,251.26,0.6,"0","0","0","0","0","0",15.4,0,0,0,4.6,0
"439","2005-03-15",0,0,0,0,0,9.8,251.34,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"440","2005-03-16",0,0,0,0,0,11.85,251.4,0.6,"0","0","0","0","0","1",0,15.4,0,0,0,0
"441","2005-03-17",0,0,0,0,0,14.35,251.45,0.6,"0","0","0","0","0","1",0,0,0,0,0,0
"442","2005-03-18",0,0,0,0,0,12.35,251.48,0.6,"0","0","0","0","0","1",0,0,15.4,0,0,0
"443","2005-03-19",0,0.2,0,0,0,11.4,251.52,0.6,"0","0","0","0","0","1",0,0,0,0,0.2,0
"444","2005-03-20",0,0.2,0,0,0,8.25,251.55,0.6,"0","0","0","0","0","1",0,0,0,15.4,0.4,0
"445","2005-03-21",0,0,0,0,0,11,251.57,0.6,"0","0","0","0","0","1",0,0,0,0,1.4,0
