"","Date","Rainfall_Terni","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter"
"390",2010-03-15,2.508,78.42,"2010","3","15","0","0","0","0"
"391",2010-03-16,2.508,78.43,"2010","3","16","0","0","0","0"
"392",2010-03-17,2.508,78.44,"2010","3","17","0","0","0","0"
"393",2010-03-18,2.508,78.45,"2010","3","18","0","0","0","0"
"394",2010-03-19,2.508,78.46,"2010","3","19","0","0","0","0"
"395",2010-03-20,2.508,78.47,"2010","3","20","0","0","0","0"
"396",2010-03-21,2.508,78.48,"2010","3","21","1","0","0","0"
"397",2010-03-22,2.508,78.49,"2010","3","22","1","0","0","0"
"398",2010-03-23,2.508,78.5,"2010","3","23","1","0","0","0"
"399",2010-03-24,2.508,78.51,"2010","3","24","1","0","0","0"
"400",2010-03-25,2.508,78.52,"2010","3","25","1","0","0","0"
"401",2010-03-26,2.508,78.55,"2010","3","26","1","0","0","0"
"402",2010-03-27,2.508,78.56,"2010","3","27","1","0","0","0"
"403",2010-03-28,2.508,78.57,"2010","3","28","1","0","0","0"
"404",2010-03-29,2.508,78.58,"2010","3","29","1","0","0","0"
"405",2010-03-30,2.508,78.59,"2010","3","30","1","0","0","0"
"406",2010-03-31,2.508,78.6,"2010","3","31","1","0","0","0"
"407",2010-04-01,3.165,79.11,"2010","4","1","1","0","0","0"
"408",2010-04-02,3.165,79.12,"2010","4","2","1","0","0","0"
"409",2010-04-03,3.165,78.61,"2010","4","3","1","0","0","0"
"410",2010-04-04,3.165,78.62,"2010","4","4","1","0","0","0"
"411",2010-04-05,3.165,78.63,"2010","4","5","1","0","0","0"
"412",2010-04-06,3.165,78.64,"2010","4","6","1","0","0","0"
"413",2010-04-07,3.165,78.65,"2010","4","7","1","0","0","0"
"414",2010-04-08,3.165,78.66,"2010","4","8","1","0","0","0"
"415",2010-04-09,3.165,78.67,"2010","4","9","1","0","0","0"
"416",2010-04-10,3.165,78.68,"2010","4","10","1","0","0","0"
"417",2010-04-11,3.165,78.69,"2010","4","11","1","0","0","0"
"418",2010-04-12,3.165,78.7,"2010","4","12","1","0","0","0"
"419",2010-04-13,3.165,78.71,"2010","4","13","1","0","0","0"
"420",2010-04-14,3.165,78.72,"2010","4","14","1","0","0","0"
"421",2010-04-15,3.165,78.73,"2010","4","15","1","0","0","0"
"422",2010-04-16,3.165,79.24,"2010","4","16","1","0","0","0"
"423",2010-04-17,3.165,78.75,"2010","4","17","1","0","0","0"
"424",2010-04-18,3.165,78.76,"2010","4","18","1","0","0","0"
"425",2010-04-19,3.165,78.77,"2010","4","19","1","0","0","0"
"426",2010-04-20,3.165,78.78,"2010","4","20","1","0","0","0"
"427",2010-04-21,3.165,78.79,"2010","4","21","1","0","0","0"
"428",2010-04-22,3.165,78.8,"2010","4","22","1","0","0","0"
"429",2010-04-23,3.165,78.81,"2010","4","23","1","0","0","0"
"430",2010-04-24,3.165,78.82,"2010","4","24","1","0","0","0"
"431",2010-04-25,3.165,78.83,"2010","4","25","1","0","0","0"
"432",2010-04-26,3.165,78.84,"2010","4","26","1","0","0","0"
"433",2010-04-27,3.165,78.85,"2010","4","27","1","0","0","0"
"434",2010-04-28,3.165,78.86,"2010","4","28","1","0","0","0"
"435",2010-04-29,3.165,78.87,"2010","4","29","1","0","0","0"
"436",2010-04-30,3.165,78.88,"2010","4","30","1","0","0","0"
"437",2010-05-01,4.1,78.89,"2010","5","1","1","0","0","0"
"438",2010-05-02,4.1,78.9,"2010","5","2","1","0","0","0"
"439",2010-05-03,4.1,78.91,"2010","5","3","1","0","0","0"
"440",2010-05-04,4.1,78.92,"2010","5","4","1","0","0","0"
"441",2010-05-05,4.1,78.93,"2010","5","5","1","0","0","0"
"442",2010-05-06,4.1,78.94,"2010","5","6","1","0","0","0"
"443",2010-05-07,4.1,78.95,"2010","5","7","1","0","0","0"
"444",2010-05-08,4.1,78.96,"2010","5","8","1","0","0","0"
"445",2010-05-09,4.1,78.97,"2010","5","9","1","0","0","0"
"446",2010-05-10,4.1,78.98,"2010","5","10","1","0","0","0"
"447",2010-05-11,4.1,78.99,"2010","5","11","1","0","0","0"
"448",2010-05-12,4.1,79,"2010","5","12","1","0","0","0"
"449",2010-05-13,4.1,79.01,"2010","5","13","1","0","0","0"
"450",2010-05-14,4.1,79.02,"2010","5","14","1","0","0","0"
"451",2010-05-15,4.1,79.0166666666667,"2010","5","15","1","0","0","0"
"452",2010-05-16,4.1,79.0166666666667,"2010","5","16","1","0","0","0"
"453",2010-05-17,4.1,79.0166666666667,"2010","5","17","1","0","0","0"
"454",2010-05-18,4.1,79.0166666666667,"2010","5","18","1","0","0","0"
"455",2010-05-19,4.1,79.0166666666667,"2010","5","19","1","0","0","0"
"456",2010-05-20,4.1,79.0166666666667,"2010","5","20","1","0","0","0"
"457",2010-05-21,4.1,79.0166666666667,"2010","5","21","1","0","0","0"
"458",2010-05-22,4.1,79.0166666666667,"2010","5","22","1","0","0","0"
"459",2010-05-23,4.1,79.0166666666667,"2010","5","23","1","0","0","0"
"460",2010-05-24,4.1,79.0166666666667,"2010","5","24","1","0","0","0"
"461",2010-05-25,4.1,79.0166666666667,"2010","5","25","1","0","0","0"
"462",2010-05-26,4.1,79.0166666666667,"2010","5","26","1","0","0","0"
"463",2010-05-27,4.1,79.0166666666667,"2010","5","27","1","0","0","0"
"464",2010-05-28,4.1,79.0166666666667,"2010","5","28","1","0","0","0"
"465",2010-05-29,4.1,79.0166666666667,"2010","5","29","1","0","0","0"
"466",2010-05-30,4.1,79.0166666666667,"2010","5","30","1","0","0","0"
"467",2010-05-31,4.1,79.0166666666667,"2010","5","31","1","0","0","0"
"468",2010-06-01,1.597,79.0166666666667,"2010","6","1","1","0","0","0"
"469",2010-06-02,1.597,79.0166666666667,"2010","6","2","1","0","0","0"
"470",2010-06-03,1.597,79.0166666666667,"2010","6","3","1","0","0","0"
"471",2010-06-04,1.597,79.0166666666667,"2010","6","4","1","0","0","0"
"472",2010-06-05,1.597,79.0166666666667,"2010","6","5","1","0","0","0"
"473",2010-06-06,1.597,79.0166666666667,"2010","6","6","1","0","0","0"
"474",2010-06-07,1.597,79.0166666666667,"2010","6","7","1","0","0","0"
"475",2010-06-08,1.597,79.0166666666667,"2010","6","8","1","0","0","0"
"476",2010-06-09,1.597,79.0166666666667,"2010","6","9","1","0","0","0"
"477",2010-06-10,1.597,79.0166666666667,"2010","6","10","1","0","0","0"
"478",2010-06-11,1.597,79.0166666666667,"2010","6","11","1","0","0","0"
"479",2010-06-12,1.597,79.0166666666667,"2010","6","12","1","0","0","0"
"480",2010-06-13,1.597,79.0166666666667,"2010","6","13","1","0","0","0"
"481",2010-06-14,1.597,79.0166666666667,"2010","6","14","1","0","0","0"
"482",2010-06-15,1.597,79.0166666666667,"2010","6","15","1","0","0","0"
"483",2010-06-16,1.597,79.0166666666667,"2010","6","16","1","0","0","0"
"484",2010-06-17,1.597,79.0166666666667,"2010","6","17","1","0","0","0"
"485",2010-06-18,1.597,79.0166666666667,"2010","6","18","1","0","0","0"
"486",2010-06-19,1.597,79.0166666666667,"2010","6","19","1","0","0","0"
"487",2010-06-20,1.597,79.0166666666667,"2010","6","20","1","0","0","0"
"488",2010-06-21,1.597,79.0166666666667,"2010","6","21","0","1","0","0"
"489",2010-06-22,1.597,79.0166666666667,"2010","6","22","0","1","0","0"
"490",2010-06-23,1.597,79.0166666666667,"2010","6","23","0","1","0","0"
"491",2010-06-24,1.597,79.0166666666667,"2010","6","24","0","1","0","0"
"492",2010-06-25,1.597,79.0166666666667,"2010","6","25","0","1","0","0"
"493",2010-06-26,1.597,79.0166666666667,"2010","6","26","0","1","0","0"
"494",2010-06-27,1.597,79.0166666666667,"2010","6","27","0","1","0","0"
"495",2010-06-28,1.597,79.0166666666667,"2010","6","28","0","1","0","0"
"496",2010-06-29,1.597,79.0166666666667,"2010","6","29","0","1","0","0"
"497",2010-06-30,1.597,79.0166666666667,"2010","6","30","0","1","0","0"
"498",2010-07-01,1.477,79.0166666666667,"2010","7","1","0","1","0","0"
"499",2010-07-02,1.477,79.0166666666667,"2010","7","2","0","1","0","0"
"500",2010-07-03,1.477,79.15,"2010","7","3","0","1","0","0"
"501",2010-07-04,1.477,79.42,"2010","7","4","0","1","0","0"
"502",2010-07-05,1.477,79.5533333333333,"2010","7","5","0","1","0","0"
"503",2010-07-06,1.477,79.5533333333333,"2010","7","6","0","1","0","0"
"504",2010-07-07,1.477,79.5533333333333,"2010","7","7","0","1","0","0"
"505",2010-07-08,1.477,79.5533333333333,"2010","7","8","0","1","0","0"
"506",2010-07-09,1.477,79.5533333333333,"2010","7","9","0","1","0","0"
"507",2010-07-10,1.477,79.5533333333333,"2010","7","10","0","1","0","0"
"508",2010-07-11,1.477,79.5533333333333,"2010","7","11","0","1","0","0"
"509",2010-07-12,1.477,79.5533333333333,"2010","7","12","0","1","0","0"
"510",2010-07-13,1.477,79.5533333333333,"2010","7","13","0","1","0","0"
"511",2010-07-14,1.477,79.5533333333333,"2010","7","14","0","1","0","0"
"512",2010-07-15,1.477,79.5533333333333,"2010","7","15","0","1","0","0"
"513",2010-07-16,1.477,79.5533333333333,"2010","7","16","0","1","0","0"
"514",2010-07-17,1.477,79.5533333333333,"2010","7","17","0","1","0","0"
"515",2010-07-18,1.477,79.5533333333333,"2010","7","18","0","1","0","0"
"516",2010-07-19,1.477,79.5533333333333,"2010","7","19","0","1","0","0"
"517",2010-07-20,1.477,79.5533333333333,"2010","7","20","0","1","0","0"
"518",2010-07-21,1.477,79.5533333333333,"2010","7","21","0","1","0","0"
"519",2010-07-22,1.477,79.5533333333333,"2010","7","22","0","1","0","0"
"520",2010-07-23,1.477,79.5533333333333,"2010","7","23","0","1","0","0"
"521",2010-07-24,1.477,79.5533333333333,"2010","7","24","0","1","0","0"
"522",2010-07-25,1.477,79.5533333333333,"2010","7","25","0","1","0","0"
"523",2010-07-26,1.477,79.5533333333333,"2010","7","26","0","1","0","0"
"524",2010-07-27,1.477,79.5533333333333,"2010","7","27","0","1","0","0"
"525",2010-07-28,1.477,79.5533333333333,"2010","7","28","0","1","0","0"
"526",2010-07-29,1.477,79.5533333333333,"2010","7","29","0","1","0","0"
"527",2010-07-30,1.477,79.5533333333333,"2010","7","30","0","1","0","0"
"528",2010-07-31,1.477,79.5533333333333,"2010","7","31","0","1","0","0"
"529",2010-08-01,0.758,79.5533333333333,"2010","8","1","0","1","0","0"
"530",2010-08-02,0.758,79.5533333333333,"2010","8","2","0","1","0","0"
"531",2010-08-03,0.758,79.5533333333333,"2010","8","3","0","1","0","0"
"532",2010-08-04,0.758,79.5533333333333,"2010","8","4","0","1","0","0"
"533",2010-08-05,0.758,79.5533333333333,"2010","8","5","0","1","0","0"
"534",2010-08-06,0.758,79.5533333333333,"2010","8","6","0","1","0","0"
"535",2010-08-07,0.758,79.5533333333333,"2010","8","7","0","1","0","0"
"536",2010-08-08,0.758,79.5533333333333,"2010","8","8","0","1","0","0"
"537",2010-08-09,0.758,79.5533333333333,"2010","8","9","0","1","0","0"
"538",2010-08-10,0.758,79.5533333333333,"2010","8","10","0","1","0","0"
"539",2010-08-11,0.758,79.5533333333333,"2010","8","11","0","1","0","0"
"540",2010-08-12,0.758,79.5533333333333,"2010","8","12","0","1","0","0"
"541",2010-08-13,0.758,79.5533333333333,"2010","8","13","0","1","0","0"
"542",2010-08-14,0.758,79.5533333333333,"2010","8","14","0","1","0","0"
"543",2010-08-15,0.758,79.5533333333333,"2010","8","15","0","1","0","0"
"544",2010-08-16,0.758,79.5533333333333,"2010","8","16","0","1","0","0"
"545",2010-08-17,0.758,79.5533333333333,"2010","8","17","0","1","0","0"
"546",2010-08-18,0.758,79.5533333333333,"2010","8","18","0","1","0","0"
"547",2010-08-19,0.758,79.5533333333333,"2010","8","19","0","1","0","0"
"548",2010-08-20,0.758,79.5533333333333,"2010","8","20","0","1","0","0"
"549",2010-08-21,0.758,79.5533333333333,"2010","8","21","0","1","0","0"
"550",2010-08-22,0.758,79.5533333333333,"2010","8","22","0","1","0","0"
"551",2010-08-23,0.758,79.55,"2010","8","23","0","1","0","0"
"552",2010-08-24,0.758,79.56,"2010","8","24","0","1","0","0"
"553",2010-08-25,0.758,79.57,"2010","8","25","0","1","0","0"
"554",2010-08-26,0.758,79.58,"2010","8","26","0","1","0","0"
"555",2010-08-27,0.758,79.59,"2010","8","27","0","1","0","0"
"556",2010-08-28,0.758,79.6,"2010","8","28","0","1","0","0"
"557",2010-08-29,0.758,79.61,"2010","8","29","0","1","0","0"
"558",2010-08-30,0.758,79.62,"2010","8","30","0","1","0","0"
"559",2010-08-31,0.758,79.63,"2010","8","31","0","1","0","0"
"560",2010-09-01,1.41,79.64,"2010","9","1","0","1","0","0"
"561",2010-09-02,1.41,79.64,"2010","9","2","0","1","0","0"
"562",2010-09-03,1.41,79.65,"2010","9","3","0","1","0","0"
"563",2010-09-04,1.41,79.65,"2010","9","4","0","1","0","0"
"564",2010-09-05,1.41,79.66,"2010","9","5","0","1","0","0"
"565",2010-09-06,1.41,79.67,"2010","9","6","0","1","0","0"
"566",2010-09-07,1.41,79.68,"2010","9","7","0","1","0","0"
"567",2010-09-08,1.41,79.69,"2010","9","8","0","1","0","0"
"568",2010-09-09,1.41,79.7,"2010","9","9","0","1","0","0"
"569",2010-09-10,1.41,79.71,"2010","9","10","0","1","0","0"
"570",2010-09-11,1.41,79.72,"2010","9","11","0","1","0","0"
"571",2010-09-12,1.41,79.73,"2010","9","12","0","1","0","0"
"572",2010-09-13,1.41,79.74,"2010","9","13","0","1","0","0"
"573",2010-09-14,1.41,79.75,"2010","9","14","0","1","0","0"
"574",2010-09-15,1.41,79.76,"2010","9","15","0","1","0","0"
"575",2010-09-16,1.41,79.77,"2010","9","16","0","1","0","0"
"576",2010-09-17,1.41,79.78,"2010","9","17","0","1","0","0"
"577",2010-09-18,1.41,79.79,"2010","9","18","0","1","0","0"
"578",2010-09-19,1.41,79.8,"2010","9","19","0","1","0","0"
"579",2010-09-20,1.41,79.81,"2010","9","20","0","1","0","0"
"580",2010-09-21,1.41,79.82,"2010","9","21","0","0","1","0"
"581",2010-09-22,1.41,79.83,"2010","9","22","0","0","1","0"
"582",2010-09-23,1.41,79.84,"2010","9","23","0","0","1","0"
"583",2010-09-24,1.41,79.85,"2010","9","24","0","0","1","0"
"584",2010-09-25,1.41,79.86,"2010","9","25","0","0","1","0"
"585",2010-09-26,1.41,79.87,"2010","9","26","0","0","1","0"
"586",2010-09-27,1.41,79.88,"2010","9","27","0","0","1","0"
"587",2010-09-28,1.41,79.89,"2010","9","28","0","0","1","0"
"588",2010-09-29,1.41,79.9,"2010","9","29","0","0","1","0"
"589",2010-09-30,1.41,79.91,"2010","9","30","0","0","1","0"
"590",2010-10-01,3.028,79.92,"2010","10","1","0","0","1","0"
"591",2010-10-02,3.028,79.93,"2010","10","2","0","0","1","0"
"592",2010-10-03,3.028,79.94,"2010","10","3","0","0","1","0"
"593",2010-10-04,3.028,79.95,"2010","10","4","0","0","1","0"
"594",2010-10-05,3.028,79.96,"2010","10","5","0","0","1","0"
"595",2010-10-06,3.028,79.97,"2010","10","6","0","0","1","0"
"596",2010-10-07,3.028,79.98,"2010","10","7","0","0","1","0"
"597",2010-10-08,3.028,79.99,"2010","10","8","0","0","1","0"
"598",2010-10-09,3.028,80,"2010","10","9","0","0","1","0"
"599",2010-10-10,3.028,80.01,"2010","10","10","0","0","1","0"
"600",2010-10-11,3.028,80.02,"2010","10","11","0","0","1","0"
"601",2010-10-12,3.028,80.05,"2010","10","12","0","0","1","0"
"602",2010-10-13,3.028,80.06,"2010","10","13","0","0","1","0"
"603",2010-10-14,3.028,80.07,"2010","10","14","0","0","1","0"
"604",2010-10-15,3.028,80.08,"2010","10","15","0","0","1","0"
"605",2010-10-16,3.028,80.09,"2010","10","16","0","0","1","0"
"606",2010-10-17,3.028,80.1,"2010","10","17","0","0","1","0"
"607",2010-10-18,3.028,80.11,"2010","10","18","0","0","1","0"
"608",2010-10-19,3.028,80.12,"2010","10","19","0","0","1","0"
"609",2010-10-20,3.028,80.13,"2010","10","20","0","0","1","0"
"610",2010-10-21,3.028,80.14,"2010","10","21","0","0","1","0"
"611",2010-10-22,3.028,80.15,"2010","10","22","0","0","1","0"
"612",2010-10-23,3.028,80.16,"2010","10","23","0","0","1","0"
"613",2010-10-24,3.028,80.16,"2010","10","24","0","0","1","0"
"614",2010-10-25,3.028,80.17,"2010","10","25","0","0","1","0"
"615",2010-10-26,3.028,80.17,"2010","10","26","0","0","1","0"
"616",2010-10-27,3.028,80.18,"2010","10","27","0","0","1","0"
"617",2010-10-28,3.028,80.19,"2010","10","28","0","0","1","0"
"618",2010-10-29,3.028,80.2,"2010","10","29","0","0","1","0"
"619",2010-10-30,3.028,80.21,"2010","10","30","0","0","1","0"
"620",2010-10-31,3.028,80.22,"2010","10","31","0","0","1","0"
"621",2010-11-01,7.96,80.23,"2010","11","1","0","0","1","0"
"622",2010-11-02,7.96,80.24,"2010","11","2","0","0","1","0"
"623",2010-11-03,7.96,80.25,"2010","11","3","0","0","1","0"
"624",2010-11-04,7.96,80.26,"2010","11","4","0","0","1","0"
"625",2010-11-05,7.96,80.27,"2010","11","5","0","0","1","0"
"626",2010-11-06,7.96,80.28,"2010","11","6","0","0","1","0"
"627",2010-11-07,7.96,80.29,"2010","11","7","0","0","1","0"
"628",2010-11-08,7.96,80.3,"2010","11","8","0","0","1","0"
"629",2010-11-09,7.96,80.31,"2010","11","9","0","0","1","0"
"630",2010-11-10,7.96,80.32,"2010","11","10","0","0","1","0"
"631",2010-11-11,7.96,80.33,"2010","11","11","0","0","1","0"
"632",2010-11-12,7.96,80.34,"2010","11","12","0","0","1","0"
"633",2010-11-13,7.96,80.35,"2010","11","13","0","0","1","0"
"634",2010-11-14,7.96,80.36,"2010","11","14","0","0","1","0"
"635",2010-11-15,7.96,80.37,"2010","11","15","0","0","1","0"
"636",2010-11-16,7.96,80.38,"2010","11","16","0","0","1","0"
"637",2010-11-17,7.96,80.39,"2010","11","17","0","0","1","0"
"638",2010-11-18,7.96,80.4,"2010","11","18","0","0","1","0"
"639",2010-11-19,7.96,80.41,"2010","11","19","0","0","1","0"
"640",2010-11-20,7.96,80.42,"2010","11","20","0","0","1","0"
"641",2010-11-21,7.96,80.43,"2010","11","21","0","0","1","0"
"642",2010-11-22,7.96,80.44,"2010","11","22","0","0","1","0"
"643",2010-11-23,7.96,80.45,"2010","11","23","0","0","1","0"
"644",2010-11-24,7.96,80.46,"2010","11","24","0","0","1","0"
"645",2010-11-25,7.96,80.47,"2010","11","25","0","0","1","0"
"646",2010-11-26,7.96,80.48,"2010","11","26","0","0","1","0"
"647",2010-11-27,7.96,80.49,"2010","11","27","0","0","1","0"
"648",2010-11-28,7.96,80.5,"2010","11","28","0","0","1","0"
"649",2010-11-29,7.96,80.51,"2010","11","29","0","0","1","0"
"650",2010-11-30,7.96,80.52,"2010","11","30","0","0","1","0"
"651",2010-12-01,3.533,80.55,"2010","12","1","0","0","1","0"
"652",2010-12-02,3.533,80.56,"2010","12","2","0","0","1","0"
"653",2010-12-03,3.533,80.57,"2010","12","3","0","0","1","0"
"654",2010-12-04,3.533,80.58,"2010","12","4","0","0","1","0"
"655",2010-12-05,3.533,80.59,"2010","12","5","0","0","1","0"
"656",2010-12-06,3.533,80.6,"2010","12","6","0","0","1","0"
"657",2010-12-07,3.533,80.61,"2010","12","7","0","0","1","0"
"658",2010-12-08,3.533,80.62,"2010","12","8","0","0","1","0"
"659",2010-12-09,3.533,80.63,"2010","12","9","0","0","1","0"
"660",2010-12-10,3.533,80.64,"2010","12","10","0","0","1","0"
"661",2010-12-11,3.533,80.65,"2010","12","11","0","0","1","0"
"662",2010-12-12,3.533,80.66,"2010","12","12","0","0","1","0"
"663",2010-12-13,3.533,80.67,"2010","12","13","0","0","1","0"
"664",2010-12-14,3.533,80.68,"2010","12","14","0","0","1","0"
"665",2010-12-15,3.533,80.68,"2010","12","15","0","0","1","0"
"666",2010-12-16,3.533,80.69,"2010","12","16","0","0","1","0"
"667",2010-12-17,3.533,80.69,"2010","12","17","0","0","1","0"
"668",2010-12-18,3.533,80.7,"2010","12","18","0","0","1","0"
"669",2010-12-19,3.533,80.71,"2010","12","19","0","0","1","0"
"670",2010-12-20,3.533,80.72,"2010","12","20","0","0","1","0"
"671",2010-12-21,3.533,80.73,"2010","12","21","0","0","0","1"
"672",2010-12-22,3.533,80.74,"2010","12","22","0","0","0","1"
"673",2010-12-23,3.533,80.75,"2010","12","23","0","0","0","1"
"674",2010-12-24,3.533,80.76,"2010","12","24","0","0","0","1"
"675",2010-12-25,3.533,80.77,"2010","12","25","0","0","0","1"
"676",2010-12-26,3.533,80.78,"2010","12","26","0","0","0","1"
"677",2010-12-27,3.533,80.79,"2010","12","27","0","0","0","1"
"678",2010-12-28,3.533,80.8,"2010","12","28","0","0","0","1"
"679",2010-12-29,3.533,80.81,"2010","12","29","0","0","0","1"
"680",2010-12-30,3.533,80.82,"2010","12","30","0","0","0","1"
"681",2010-12-31,3.533,80.83,"2010","12","31","0","0","0","1"
"682",2011-01-01,1.713,80.84,"2011","1","1","0","0","0","0"
"683",2011-01-02,1.713,80.85,"2011","1","2","0","0","0","0"
"684",2011-01-03,1.713,80.86,"2011","1","3","0","0","0","0"
"685",2011-01-04,1.713,80.87,"2011","1","4","0","0","0","0"
"686",2011-01-05,1.713,80.88,"2011","1","5","0","0","0","0"
"687",2011-01-06,1.713,80.89,"2011","1","6","0","0","0","0"
"688",2011-01-07,1.713,80.9,"2011","1","7","0","0","0","0"
"689",2011-01-08,1.713,80.91,"2011","1","8","0","0","0","0"
"690",2011-01-09,1.713,80.92,"2011","1","9","0","0","0","0"
"691",2011-01-10,1.713,80.93,"2011","1","10","0","0","0","0"
"692",2011-01-11,1.713,80.94,"2011","1","11","0","0","0","0"
"693",2011-01-12,1.713,80.95,"2011","1","12","0","0","0","0"
"694",2011-01-13,1.713,80.96,"2011","1","13","0","0","0","0"
"695",2011-01-14,1.713,80.97,"2011","1","14","0","0","0","0"
"696",2011-01-15,1.713,80.98,"2011","1","15","0","0","0","0"
"697",2011-01-16,1.713,80.99,"2011","1","16","0","0","0","0"
"698",2011-01-17,1.713,81,"2011","1","17","0","0","0","0"
"699",2011-01-18,1.713,81.01,"2011","1","18","0","0","0","0"
"700",2011-01-19,1.713,81.02,"2011","1","19","0","0","0","0"
"701",2011-01-20,1.713,81.05,"2011","1","20","0","0","0","0"
"702",2011-01-21,1.713,81.06,"2011","1","21","0","0","0","0"
"703",2011-01-22,1.713,81.07,"2011","1","22","0","0","0","0"
"704",2011-01-23,1.713,81.08,"2011","1","23","0","0","0","0"
"705",2011-01-24,1.713,81.09,"2011","1","24","0","0","0","0"
"706",2011-01-25,1.713,81.1,"2011","1","25","0","0","0","0"
"707",2011-01-26,1.713,81.11,"2011","1","26","0","0","0","0"
"708",2011-01-27,1.713,81.12,"2011","1","27","0","0","0","0"
"709",2011-01-28,1.713,81.13,"2011","1","28","0","0","0","0"
"710",2011-01-29,1.713,81.14,"2011","1","29","0","0","0","0"
