"","Date","Rainfall_Gallicano","Rainfall_Pontetetto","Rainfall_Monte_Serra","Rainfall_Orentano","Rainfall_Borgo_a_Mozzano","Rainfall_Piaggione","Rainfall_Calavorno","Rainfall_Croce_Arcana","Rainfall_Tereglio_Coreglia_Antelminelli","Rainfall_Fabbriche_di_Vallico","Temperature_Orentano","Temperature_Monte_Serra","Temperature_Ponte_a_Moriano","Temperature_Lucca_Orto_Botanico","Volume_POL","Volume_CC1","Volume_CC2","Volume_CSA","Volume_CSAL","Hydrometry_Monte_S_Quirico","Hydrometry_Piaggione","CoS","DIEC","LT2","PAG","SAL"
"132",2006-05-12,0,0,0,0.2,1.8,0,0,0,0,0.4,15.4,16.4,16.05,17.45,-10540.48387,-17012.16,-13557.01161,0,0,0.27,0.03,NA,NA,-14.65,NA,NA
"133",2006-05-13,0,0,4.4,0,0.8,0,0,0,2.2,0,16.95,13.85,15.05,17.2,-10540.48387,-17012.16,-13557.01161,0,0,0.26,0.03,NA,NA,-14.66,NA,NA
"134",2006-05-14,1.6,4.6,1,4,3.2,4.4,2.4,0.2,1.4,3,17.6,14.2,15.7,18.35,-10013.45968,-16161.552,-12879.16103,0,0,0.24,0.04,NA,NA,-14.64,NA,NA
"135",2006-05-15,0,0,0,0.2,0.4,0,0,0,0,0,16.1,17.05,17.35,19.05,-10540.48387,-17012.16,-13557.01161,0,0,0.28,0.03,NA,NA,-14.65,NA,NA
"136",2006-05-16,0,0,0,0,1.6,0,0,0,0,0,17.65,16.95,17.2,18.9,-10540.48387,-17012.16,-13557.01161,0,0,0.28,0.03,NA,NA,-14.64,NA,NA
"137",2006-05-17,0,0,0,0,0,0,0,0,0,0,18.7,16.3,17,19.4,-10540.48387,-17012.16,-13557.01161,0,0,0.25,0.03,NA,NA,-14.63,NA,NA
"138",2006-05-18,0,0,0,0,0.8,0,0,0,0,0,18,19.5,19.1,20.25,-10540.48387,-17012.16,-13557.01161,0,0,0.27,0.03,NA,NA,-14.63,NA,NA
"139",2006-05-19,0,0,0,0,0.6,0,0,0,0,0,20.9,16.8,18.3,20.85,-10540.48387,-17012.16,-13557.01161,0,0,0.26,0.02,NA,NA,-14.59,NA,NA
"140",2006-05-20,0,0,0,0,0,0,0,0,0,0,19.1,14.15,15.65,18.2,-10540.48387,-17012.16,-13557.01161,0,0,0.2,0.03,NA,NA,-14.58,NA,NA
"141",2006-05-21,0.2,0,0,0,1.6,0,0,0,0,0.8,19,16.75,18.95,20.75,-10013.45968,-16161.552,-12879.16103,0,0,0.21,0.03,NA,NA,-14.59,NA,NA
"142",2006-05-22,0,0,0,0,0,0,0,0,0,0,18.7,20.05,20.15,21.4,-10540.48387,-17012.16,-13557.01161,0,0,0.22,0.02,NA,NA,-14.6,NA,NA
"143",2006-05-23,0,0,4.6,0,4.4,0,0,0,4,0,21.15,16.35,17.3,18.6,-10540.48387,-17012.16,-13557.01161,0,0,0.22,0.03,NA,NA,-14.61,NA,NA
"144",2006-05-24,11.4,6.4,7.6,13,7.6,7.8,8,1.2,3.4,11.8,19.25,14.9,16.35,19,-10540.48387,-17012.16,-13557.01161,0,0,0.22,0.03,NA,NA,-14.64,NA,NA
"145",2006-05-25,0,0,0,0,0.2,0,0,0,0,0,16.2,16.75,16.5,18.7,-10540.48387,-17012.16,-13557.01161,0,0,0.21,0.06,NA,NA,-14.68,NA,NA
"146",2006-05-26,0,0,0,0,0.2,0,0,0,0,0,17,18.4,17.5,18.65,-10540.48387,-17012.16,-13557.01161,0,0,0.21,0.08,NA,NA,-14.69,NA,NA
"147",2006-05-27,0,0,0,0,0,0,0,0,0,0,18.45,19.95,17.6,20.55,-10540.48387,-17012.16,-13557.01161,0,0,0.21,0.08,NA,NA,-14.7,NA,NA
"148",2006-05-28,0,0,0,0,0,0,0,0,0,0,19.3,18.8,17.5,19.95,-10013.45968,-16161.552,-12879.16103,0,0,0.19,0.08,NA,NA,-14.66,NA,NA
"149",2006-05-29,0,0,0,0,0,0,0,0,0,0,20.1,17,17.2,19.6,-10540.48387,-17012.16,-13557.01161,0,0,0.2,0.09,NA,NA,-14.59,NA,NA
"150",2006-05-30,7,3,10.8,1.4,5.2,19.6,5.8,8.6,5.4,11.4,21.1,13.25,12.3,15.05,-10540.48387,-17012.16,-13557.01161,0,0,0.19,0.08,NA,NA,-14.57,NA,NA
"151",2006-05-31,0.6,0,4,5.2,1.2,0.2,0.6,6,0,1.4,11.65,12.15,12.6,13.55,-10540.48387,-17012.16,-13557.01161,0,0,0.19,0.07,NA,NA,-14.64,NA,NA
"152",2006-06-01,0,0,0,3.8,0.2,0,0,0,0,0,15.85,13.3,17.35,17.6,-11823.53333,-17297.28,-13765.72,0,0,0.19,0.05,NA,NA,-14.66,NA,NA
"153",2006-06-02,2,0,0,0,0,0,2.4,34.8,3.6,1.4,15.35,12.05,15.25,15.9,-11823.53333,-17297.28,-13765.72,0,0,0.16,0.05,NA,NA,-14.66,NA,NA
"154",2006-06-03,0,0,0,0,0,0,0,2.6,0,0,14.1,13.6,15,16.35,-11823.53333,-17297.28,-13765.72,0,0,0.18,0.07,NA,NA,-14.67,NA,NA
"155",2006-06-04,0,0,0,0,0,0,0,0,4.6,0,14.4,15.7,16.65,18.2,-11232.35667,-16432.416,-13077.434,0,0,0.17,0.06,NA,NA,-14.66,NA,NA
"156",2006-06-05,0,0,0,0,0,0,0,0,0,0.4,15.7,16.1,16.45,17.75,-11823.53333,-17297.28,-13765.72,0,0,0.18,0.06,NA,NA,-14.66,NA,NA
"157",2006-06-06,0,0,17.8,0,0,0,0,1.8,6.2,0,18.7,14.4,17.8,19.1,-11823.53333,-17297.28,-13765.72,0,0,0.19,0.07,NA,NA,-14.68,NA,NA
"158",2006-06-07,4.4,0.4,0,3.2,2.8,5,6,14,2.2,8.2,17.5,15.65,17.9,19,-11823.53333,-17297.28,-13765.72,0,0,0.16,0.06,NA,NA,-14.71,NA,NA
"159",2006-06-08,0,0,0,0,3.8,0,0,0,0,0,15.75,16.6,17.75,17.65,-11823.53333,-17297.28,-13765.72,0,0,0.17,0.04,NA,NA,-14.73,NA,NA
"160",2006-06-09,0,0,0,0,1.8,0,0,0,0,0,17.55,17.55,18.8,18.95,-11823.53333,-17297.28,-13765.72,0,0,0.16,0.04,NA,NA,-14.74,NA,NA
"161",2006-06-10,0,0,0,0,0,0,0,0,0,0,16.15,17.45,18.1,18.35,-11823.53333,-17297.28,-13765.72,0,0,0.16,0.05,NA,NA,-14.73,NA,NA
"162",2006-06-11,0,0,0,0,0,0,0,0,0,0,19.9,18.7,19.5,21,-11232.35667,-16432.416,-13077.434,0,0,0.17,0.05,NA,NA,-14.74,NA,NA
"163",2006-06-12,0,0,0,0,0,0,0,0,0,0,18.25,19.35,18.5,20.55,-11823.53333,-17297.28,-13765.72,0,0,0.15,0.04,NA,NA,-14.76,NA,NA
"164",2006-06-13,0,0,0,0,1.8,0,0,0,0,0,18.55,22.05,19.9,20.4,-11823.53333,-17297.28,-13765.72,0,0,0.15,0.05,NA,NA,-14.75,NA,NA
"165",2006-06-14,0,0,0,0,0.4,0,0,0,0,0,20.25,20.65,18.4,20.6,-11823.53333,-17297.28,-13765.72,0,0,0.14,0.05,NA,NA,-14.74,NA,NA
"166",2006-06-15,0,0,0,0,2.6,0,0,0,0,0,18.8,21.65,20.25,21.25,-11823.53333,-17297.28,-13765.72,0,0,0.14,0.03,NA,NA,-14.75,NA,NA
"167",2006-06-16,0,0,0,0,1.4,0,0,0,0,0,19.65,22.7,20.1,21,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.04,NA,NA,-14.74,NA,NA
"168",2006-06-17,0,0,0,0,1.6,0,0,0,0,0,21,25.05,21.75,22.8,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.04,NA,NA,-14.74,NA,NA
"169",2006-06-18,0,0,0,0,0,0,0,0,0,0,22.1,0,24.5,24.15,-11232.35667,-16432.416,-13077.434,0,0,0.12,0.05,NA,NA,-14.73,NA,NA
"170",2006-06-19,0,0,0,0,0.2,0,0,0,0,0,23.55,0,24.1,23.75,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.05,NA,NA,-14.73,NA,NA
"171",2006-06-20,0,0,0,0,7,0,0,0,0,0,23.65,0,25.6,27.05,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.05,NA,NA,-14.74,NA,NA
"172",2006-06-21,0,0,0,0,3,0,0,0,0,0,25.2,0,25.05,24.8,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.04,NA,NA,-14.73,NA,NA
"173",2006-06-22,0,0,0,0,0.4,0,0,0,0,0,24.3,0,23.85,24,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.04,NA,NA,-14.73,NA,NA
"174",2006-06-23,0,0,0,0,0.6,0,0,0,0,0,23.2,0,23.4,24.55,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.05,NA,NA,-14.74,NA,NA
"175",2006-06-24,0,0,0,0,0,0,0,0,0,0,24,0,24.65,26.6,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.07,NA,NA,-14.75,NA,NA
"176",2006-06-25,0,0,0,0,0.2,0,0,0,0,0,26.9,0,26.6,27.75,-11232.35667,-16432.416,-13077.434,0,0,0.12,0.06,NA,NA,-14.75,NA,NA
"177",2006-06-26,0,0,0,0,0,0,0,0,0,0,25.05,0,25.3,26.05,-11823.53333,-17297.28,-13765.72,0,0,0.12,0.05,NA,NA,-14.77,NA,NA
"178",2006-06-27,0,0,0,0,0,0,0,0,0,0,25,0,25.4,26.1,-11823.53333,-17297.28,-13765.72,0,0,0.12,0.04,NA,NA,-14.79,NA,NA
"179",2006-06-28,0,0,0,0,0.8,0,0,0,0,0,26.05,0,27.25,27.7,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.05,NA,NA,-14.79,NA,NA
"180",2006-06-29,0,0,0,0,0.2,0,0,0,0,0,27.85,0,25.3,28.15,-11823.53333,-17297.28,-13765.72,0,0,0.13,0.09,-6.43,NA,-14.8,NA,NA
"181",2006-06-30,0,0,0,0,1.4,0,0,0,0,0,25.45,22.25,24.45,26.3,-11823.53333,-17297.28,-13765.72,0,0,0.14,0.12,-6.46,NA,-14.84,NA,NA
"182",2006-07-01,0,0,0,0,1.8,0,0,0,0.2,0,26,23.3,26.1,27.3,-12740.29032,-18368.64,-13628.32258,0,0,0.14,0.11,-6.5,NA,-14.85,NA,NA
"183",2006-07-02,0,0,0,0,0,0,0,0,1.2,0,26.45,21.6,25.6,26.45,-12103.27581,-17450.208,-12946.90645,0,0,0.14,0.13,-6.55,NA,-14.86,NA,NA
"184",2006-07-03,0,0,0,0,0,0,0,0,10.2,0,25.5,21.55,25.75,26.85,-12740.29032,-18368.64,-13628.32258,0,0,0.15,0.13,-6.6,NA,-14.87,NA,NA
"185",2006-07-04,5.6,0,0,0,1.8,0,3.8,0,0,0.2,26.35,22.45,26.05,27.05,-12740.29032,-18368.64,-13628.32258,0,0,0.15,0.12,-6.68,NA,-14.9,NA,NA
"186",2006-07-05,0,0,0,0,0,0,0,0,0,0,25.4,22.25,26.05,27.45,-12740.29032,-18368.64,-13628.32258,0,0,0.12,0.12,-6.78,NA,-14.94,NA,NA
"187",2006-07-06,0,0,1.2,0,1,0,0,0,4,0,25.9,19.85,24.5,24.65,-12740.29032,-18368.64,-13628.32258,0,0,0.15,0.13,-6.84,NA,-14.95,NA,NA
"188",2006-07-07,5,22.2,5.2,20.4,5.8,6.6,5.4,7.8,3.4,4.6,23.5,17.15,22,23.95,-12740.29032,-18368.64,-13628.32258,0,0,0.16,0.14,-6.82,NA,-14.91,NA,NA
"189",2006-07-08,34.8,0,1.4,14.6,10,21.4,2.8,43.6,0,12.2,23,19.4,21.65,24.2,-12740.29032,-18368.64,-13628.32258,0,0,0.16,0.13,-6.78,NA,-14.91,NA,NA
"190",2006-07-09,0,0,0.4,0,0,0,0,1.2,8.4,0,23.55,20.6,24.7,25.55,-12103.27581,-17450.208,-12946.90645,0,0,0.15,0.12,-6.8,NA,-14.92,NA,NA
"191",2006-07-10,0,0,0.4,0,0,0,0,0,0,0,24.95,23.2,26.05,27.1,-12740.29032,-18368.64,-13628.32258,0,0,0.15,0.12,-6.79,NA,-14.94,NA,NA
"192",2006-07-11,0,0,0,0,2,0,0,0,0,0,26.6,24.3,26.7,27.8,-12740.29032,-18368.64,-13628.32258,0,0,0.15,0.11,-6.8,NA,-14.94,NA,NA
"193",2006-07-12,0,0,0.2,0,2.8,0,0,0,0,0,27.2,24.65,27.3,28.05,-12740.29032,-18368.64,-13628.32258,0,0,0.14,0.09,-6.75,NA,-14.93,NA,NA
"194",2006-07-13,0,0,0,0,3.2,0.4,0,0,5.8,0,26.5,23.75,26.45,27.15,-12740.29032,-18368.64,-13628.32258,0,0,0.14,0.09,-6.75,NA,-14.93,NA,NA
"195",2006-07-14,0,0,0,0,0,0.2,0.6,24.4,0,1.4,26.25,24.35,26.4,27.35,-12740.29032,-18368.64,-13628.32258,0,0,0.14,0.1,-6.77,NA,-14.95,NA,NA
"196",2006-07-15,0,6.6,0,0,0.6,0.8,0,0,0.2,0,26.4,23.6,26.45,26.9,-12740.29032,-18368.64,-13628.32258,0,0,0.13,0.07,-6.83,NA,-14.96,NA,NA
"197",2006-07-16,2.2,0,0,0,0.2,2.4,7.6,0.2,0,3.6,25.9,23.15,25.2,27.35,-12103.27581,-17450.208,-12946.90645,0,0,0.12,0.06,-6.88,NA,-14.98,NA,NA
"198",2006-07-17,0,0,0,0,0,0,0,0,0,0,24.9,21.6,24.15,27,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.06,-6.87,NA,-14.99,NA,NA
"199",2006-07-18,0,0,0,0,1,0,0,0,0,0,24.45,22.3,24.85,26.25,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.05,-6.86,NA,-15.01,NA,NA
"200",2006-07-19,0,0,0,0,1.4,0,0,0,0,0,24.25,24.25,25.35,26.25,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.04,-6.82,NA,-15.02,NA,NA
"201",2006-07-20,0,0,0,0,0.2,0,0,0,0,0,25.3,25.2,24.95,26.05,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.05,-6.87,NA,-15.03,NA,NA
"202",2006-07-21,0,0,0,0,0.8,0,0,0,0,0,26.45,26.9,25.2,26.8,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.05,-6.97,NA,-15.03,NA,NA
"203",2006-07-22,0,0,0,0,2.4,0,0,0,0,0,26.9,25,25,27.15,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.05,-7.04,NA,-15.02,NA,NA
"204",2006-07-23,0,0,0,0,0,0,0,0,0,0,27.15,25.3,26.15,27.85,-12103.27581,-17450.208,-12946.90645,0,0,0.12,0.04,-7.1,NA,-15.02,NA,NA
"205",2006-07-24,0,0,0,0,0,0,0,7.4,0,0,27.7,25.7,26.95,27.95,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.04,-7.12,NA,-15.04,NA,NA
"206",2006-07-25,0.2,0,0,0,2.2,0.2,0,0.4,5.6,8.8,27.85,25,26.95,28.7,-12740.29032,-18368.64,-13628.32258,0,0,0.11,0.04,-7.19,NA,-15.04,NA,NA
"207",2006-07-26,3.2,0,0,0,0.4,0,0.2,2,0,0,27.9,25.5,28,29.1,-12740.29032,-18368.64,-13628.32258,0,0,0.12,0.04,-7.25,NA,-15.04,NA,NA
"208",2006-07-27,0,0,0,0,0.6,0,0,0,0,9.6,28.55,24.35,27.1,28.5,-12740.29032,-18368.64,-13628.32258,0,0,0.12,0.05,-7.26,NA,-15.05,NA,NA
"209",2006-07-28,4.8,0,0,0,0,0,8.6,16,0,7.8,27.95,23.1,25.8,27.65,-12740.29032,-18368.64,-13628.32258,0,0,0.12,0.05,-7.25,NA,-15.03,NA,NA
"210",2006-07-29,0,0,1.6,0,0,0,0,0,5.2,0,27.15,21.3,24.8,25.7,-12740.29032,-18368.64,-13628.32258,0,0,0.1,0.02,-7.27,NA,-15.01,NA,NA
"211",2006-07-30,5.6,1.4,0,0.8,3,3.2,5.4,0.6,0,5.2,23.5,23.05,24.35,25.75,-12103.27581,-17450.208,-12946.90645,0,0,0.09,0.02,-7.35,NA,-15.04,NA,NA
"212",2006-07-31,0,0,0,0,0,0,0.2,0,11.8,0,26.55,25.75,26.1,27.65,-12740.29032,-18368.64,-13628.32258,0,0,0.1,0.03,-7.45,NA,-15.05,NA,NA
"213",2006-08-01,0,0,0,0,3.2,0,3.2,5.6,1.2,0.2,27.85,23.75,25.15,27.05,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.07,-7.48,NA,-15.04,NA,NA
"214",2006-08-02,5.4,0,3.2,0,2.4,10.4,2,0.4,0,2.4,27,21.15,24.55,26.85,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.06,-7.44,NA,-15.02,NA,NA
"215",2006-08-03,3.6,0,0,0,0,0,0.2,7.4,1.8,0,24.4,18.15,21.55,23.3,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.06,-7.4,NA,-14.99,NA,NA
"216",2006-08-04,5.4,0,0,1.6,4.2,2,2.2,1.8,0,3,19.75,0,20.7,22.15,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.05,-7.48,NA,-15.02,NA,NA
"217",2006-08-05,0,0,0,0,0,0,0,0,9,0,21.05,0,20.7,22,-12923.64516,-16559.10968,-12092.29032,0,0,0.09,0.05,-7.48,NA,-15.07,NA,NA
"218",2006-08-06,7.8,0,0,0,7,2.6,10.2,0.8,0,7.6,20.35,0,20.7,21.85,-12277.4629,-15731.15419,-11487.67581,0,0,0.09,0.05,-7.44,NA,-15.07,NA,NA
"219",2006-08-07,0.8,0,0,0,0,0,0,9.6,0,5,22.2,0,21.15,23.2,-12923.64516,-16559.10968,-12092.29032,0,0,0.09,0.05,-7.37,NA,-15.06,NA,NA
"220",2006-08-08,0,0,0,0,0,0,0,1.6,0,0,22.5,0,22.9,24.2,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.05,-7.36,NA,-15.05,NA,NA
"221",2006-08-09,0,0,0,0,0,0,0,0,0,3,22.6,0,22.95,23.5,-12923.64516,-16559.10968,-12092.29032,0,0,0.09,0.05,-7.41,NA,-15.05,NA,NA
"222",2006-08-10,0,0,0,0,0,0,0,1.6,1.6,0,23,0,22.45,23.4,-12923.64516,-16559.10968,-12092.29032,0,0,0.09,0.05,-7.44,NA,-15.06,NA,NA
"223",2006-08-11,5,2.4,3.2,0.8,8.4,3.8,5.4,0.8,4.8,3.8,23.2,0,21.15,22.6,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.05,-7.42,NA,-15.04,NA,NA
"224",2006-08-12,18,5.4,0,0.4,40.4,31.4,38,24.4,40.4,26.8,22.55,0,16.2,18.1,-12923.64516,-16559.10968,-12092.29032,0,0,0.18,0.08,-7.34,NA,-15.02,NA,NA
"225",2006-08-13,28.4,7,0,16.8,34.4,5,41.4,13.8,0,56.6,17.45,0,17.8,19.7,-12277.4629,-15731.15419,-11487.67581,0,0,0.13,0.07,-7.22,NA,-15.03,NA,NA
"226",2006-08-14,23.4,1.2,3.8,2,11,6.4,24.4,5.6,19.4,17.8,20.15,0,18.55,20.35,-12923.64516,-16559.10968,-12092.29032,0,0,0.14,0.08,-7.19,NA,-15.05,NA,NA
"227",2006-08-15,4.4,0,3.2,0,12.2,7.6,4.8,2.4,0,6,18.35,0,19.5,20.45,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.06,-7.2,NA,-15.06,NA,NA
"228",2006-08-16,0,0,1.8,0,0,0,0,0.2,0,0,22.1,0,21.65,23.05,-12923.64516,-16559.10968,-12092.29032,0,0,0.12,0.06,-7.18,NA,-15.02,NA,NA
"229",2006-08-17,2,0,0.6,0,0,0,0,2.6,0.4,0,23.35,0,24.15,25.45,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.06,-7.23,NA,-15.01,NA,NA
"230",2006-08-18,4,0.6,0.2,0.2,0.8,0.6,3.8,8.2,0.6,1.4,25.3,0,23.4,24.5,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.05,-7.28,NA,-15.02,NA,NA
"231",2006-08-19,0.6,0,0.2,0.2,0,0.2,0,0,0,0.6,23.35,0,24.55,25,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.05,-7.34,NA,-15.03,NA,NA
"232",2006-08-20,0.6,0,0.2,0,0,0,0,0.6,0,0.2,25.1,0,22.55,23.65,-12277.4629,-15731.15419,-11487.67581,0,0,0.11,0.05,-7.33,NA,-15.04,NA,NA
"233",2006-08-21,0,0,0,0,0,0,0,0,0,0,21.65,0,23.05,23.9,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.05,-7.29,NA,-15.02,NA,NA
"234",2006-08-22,0,0,0,0,0.2,0,0,0,0,0,23.25,0,21.85,23.85,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.06,-7.27,NA,-15,NA,NA
"235",2006-08-23,0,0,0,0,0,0,0,0,0,0,21.6,0,21.8,22.55,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.07,-7.29,NA,-14.98,NA,NA
"236",2006-08-24,0,0,0,0,0,0,0,0,0,0,21.75,0,20.35,21.8,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.08,-7.33,NA,-14.97,NA,NA
"237",2006-08-25,20.4,0,0.2,0.2,1,0,3.6,10.4,4.2,1.8,22.8,15.5,19.9,22.25,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.07,-7.43,NA,-14.93,NA,NA
"238",2006-08-26,0,1.6,0.4,0.2,0,0,0,0,0,0,21.25,15.85,20.6,22.2,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.05,-7.47,NA,-14.94,NA,NA
"239",2006-08-27,6.4,9,9.8,4.6,5.4,8,11,4.2,3.4,9,21.7,15.2,20.25,22.05,-12277.4629,-15731.15419,-11487.67581,0,0,0.1,0.05,-7.5,NA,-14.94,NA,NA
"240",2006-08-28,0,0,0,0.4,0,0,0,0,0,0,20.85,16.45,20.1,21.75,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.06,-7.57,NA,-14.94,NA,NA
"241",2006-08-29,0,0,0.8,0,3.6,4.6,0.6,1,3.6,3,23.65,14.7,21.05,22.9,-12923.64516,-16559.10968,-12092.29032,0,0,0.11,0.07,-7.56,NA,-14.91,NA,NA
"242",2006-08-30,1.6,1.4,0.2,1,4,3.2,2.2,4.8,0.4,4.2,20,17,19.95,21.25,-12923.64516,-16559.10968,-12092.29032,0,0,0.1,0.07,-7.62,NA,-14.95,NA,NA
"243",2006-08-31,0,0,0,0,0,0,0,0,0,0,18.95,16.35,19.6,19.95,-12923.64516,-16559.10968,-12092.29032,0,0,0.09,0.05,-7.66,NA,-15.03,NA,NA
"244",2006-09-01,0,0,0,0,0,0,0,0,0,0,19.45,17.35,19.25,20.05,-12698.23333,-17962.56,-12817.02667,0,0,0.09,0.06,-7.63,NA,-15.04,NA,NA
"245",2006-09-02,0,0,0,0,0,0,0,0,0,0,20,17.65,19.15,19.7,-12698.23333,-17962.56,-12817.02667,0,0,0.1,0.07,-7.61,NA,-15.02,NA,NA
"246",2006-09-03,0,0,0,0,0,0,0,0,0,0,20.25,17.25,19.45,20.45,-12063.32167,-17064.432,-12176.17533,0,0,0.1,0.08,-7.62,NA,-15.04,NA,NA
"247",2006-09-04,0,0,0,0,0,0,0,0,0,0,20.7,18.8,20.8,21.9,-12698.23333,-17962.56,-12817.02667,0,0,0.11,0.09,-7.61,NA,-15.07,NA,NA
"248",2006-09-05,0,0,0,0,0,0,0,0,0,0,22,20.1,21.2,22.85,-12698.23333,-17962.56,-12817.02667,0,0,0.11,0.09,-7.62,NA,-15.06,NA,NA
"249",2006-09-06,0,0,0,0,0,0,0,0,0,0,23.1,23.4,22.5,24.25,-12698.23333,-17962.56,-12817.02667,0,0,0.11,0.09,-7.65,NA,-15.06,NA,NA
"250",2006-09-07,0,0,0,0.2,0,0,0,0,0,0,25.05,22.5,22.8,24.55,-12698.23333,-17962.56,-12817.02667,0,0,0.07,0.09,-7.67,NA,-15.04,NA,NA
"251",2006-09-08,0,0,0,0,0,0,0,0,0.6,0,24.9,20.9,22.2,23.9,-12698.23333,-17962.56,-12817.02667,0,0,0.1,0.1,-7.69,NA,-15.06,NA,NA
"252",2006-09-09,0,0,0,0,0.6,0,0.2,33.2,0,0,25.85,20.45,23.4,24.55,-12698.23333,-17962.56,-12817.02667,0,0,0.1,0.09,-7.71,NA,-15.09,NA,NA
"253",2006-09-10,0,0,0,0,0,0,0,0,0,0,20.1,20,22.1,21.75,-12063.32167,-17064.432,-12176.17533,0,0,0.1,0.09,-7.75,NA,-15.11,NA,NA
"254",2006-09-11,0,0,0,0,0,0,0,0,0,0,21.05,21.35,22.35,22.15,-12698.23333,-17962.56,-12817.02667,0,0,0.11,0.07,-7.78,NA,-15.12,NA,NA
"255",2006-09-12,0,0,0,0,0,0,0,0,0,0,23.2,21.05,22.95,23.25,-12698.23333,-17962.56,-12817.02667,0,0,0.09,0.08,-7.81,NA,-15.12,NA,NA
"256",2006-09-13,0,0,0,0,0,0,0,0,0,15.2,22.4,19.8,23.05,23.6,-12698.23333,-17962.56,-12817.02667,0,0,0.09,0.04,-7.82,NA,-15.12,NA,NA
"257",2006-09-14,0,0,33.2,0,0,0,0,0,30.2,0,23.6,15.95,20.25,20.15,-12698.23333,-17962.56,-12817.02667,0,0,0.11,0.04,-7.83,NA,-15.07,NA,NA
"258",2006-09-15,100.4,44,23.8,28.2,45.6,32.2,51.6,34,30.2,106.4,20.85,17.5,21.85,23.25,-12698.23333,-17962.56,-12817.02667,0,0,0.35,0.45,-7.8,NA,-15.06,NA,NA
"259",2006-09-16,2.2,0,10.6,0,0,0,0.2,0.8,23.8,4.6,22.65,16,19.45,22.15,-12698.23333,-17962.56,-12817.02667,0,0,0.25,0.09,-7.81,NA,-15.06,NA,NA
"260",2006-09-17,21.4,11.8,12.2,15.8,17.8,15.8,20.6,59,4,13,21.6,13.4,17.1,19.7,-12063.32167,-17064.432,-12176.17533,0,0,0.26,0.06,-7.78,NA,-15.06,NA,NA
"261",2006-09-18,0,4.2,0,0.8,0,0,0.2,5.4,0.2,0,18.35,15.25,18.3,20.55,-12698.23333,-17962.56,-12817.02667,0,0,0.21,0.1,-7.71,NA,-15.1,NA,NA
"262",2006-09-19,0.2,0,0,0,0.2,0,0.4,0.2,0,0.2,21.15,16.85,19.95,21.8,-12698.23333,-17962.56,-12817.02667,0,0,0.17,0.11,-7.78,NA,-15.11,NA,NA
"263",2006-09-20,0,0,0,0,0,0,0,5.6,0.2,0,20.4,17.8,21.6,21.8,-12698.23333,-17962.56,-12817.02667,0,0,0.15,0.09,-7.73,NA,-15.14,NA,NA
"264",2006-09-21,0,0,0,0.2,0,0,0,0.2,0,0,20.95,19,22.65,22.1,-12698.23333,-17962.56,-12817.02667,0,0,0.14,0.09,-7.72,NA,-15.17,NA,NA
"265",2006-09-22,0,0,0,0,0,0,0,0,0,0,21.9,18.55,21.6,21.95,-12698.23333,-17962.56,-12817.02667,0,0,0.14,0.1,-7.62,NA,-15.16,NA,NA
"266",2006-09-23,0,0,0,0,0,0,0,0.4,0,0,21.25,17.9,20.7,21.3,-12698.23333,-17962.56,-12817.02667,0,0,0.15,0.09,-7.73,NA,-15.15,NA,NA
"267",2006-09-24,0,0,0,0,0,0,0,0,0,0,19.9,15.65,19.7,19.75,-12063.32167,-17064.432,-12176.17533,0,0,0.14,0.09,-7.79,NA,-15.15,NA,NA
