"","Date","Rainfall_Settefrati","Temperature_Settefrati","fl_rate.Ls","Year","Month","Day","Spring","Summer","Autumn","Winter","snow.yes","snow.no","Y_m","Semester","Quarters","Trimonthly","Fl_rate.Tri","Fl_rate.Quar","Fl_rate.Sem","lag1","lag3","lag5","lag7","lag9","rain4"
"134",2015-07-24,4.2,23.95,274.054136433333,"2015","7","24","0","1","0","0","0","1",2015-07-24,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,6.7,0,0,0,0
"135",2015-07-25,52.1,22.85,274.054136433333,"2015","7","25","0","1","0","0","0","1",2015-07-25,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,5.6,0,0,0,52.1
"136",2015-07-26,0.2,23.3,274.054136433333,"2015","7","26","0","1","0","0","0","1",2015-07-26,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,52.1,0,6.7,0,0,0
"137",2015-07-27,0,22,274.054136433333,"2015","7","27","0","1","0","0","0","1",2015-07-27,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,5.6,0,0,0
"138",2015-07-28,0,23.35,274.054136433333,"2015","7","28","0","1","0","0","0","1",2015-07-28,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,52.1,0,6.7,0,0
"139",2015-07-29,0,23,274.054136433333,"2015","7","29","0","1","0","0","0","1",2015-07-29,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,5.6,0,0
"140",2015-07-30,0,24.15,274.054136433333,"2015","7","30","0","1","0","0","0","1",2015-07-30,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,52.1,0,6.7,0
"141",2015-07-31,0,25.4,274.054136433333,"2015","7","31","0","1","0","0","0","1",2015-07-31,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,5.6,0
"142",2015-08-01,0,26.1,274.054136433333,"2015","8","1","0","1","0","0","0","1",2015-08-01,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,52.1,0,0
"143",2015-08-02,0,25.75,274.054136433333,"2015","8","2","0","1","0","0","0","1",2015-08-02,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,0,0
"144",2015-08-03,9.6,25.05,274.054136433333,"2015","8","3","0","1","0","0","0","1",2015-08-03,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,52.1,9.6
"145",2015-08-04,0,25.4,274.054136433333,"2015","8","4","0","1","0","0","0","1",2015-08-04,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,9.6,0,0,0,0,0
"146",2015-08-05,0,26.5,274.054136433333,"2015","8","5","0","1","0","0","0","1",2015-08-05,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,0,0
"147",2015-08-06,0,27.25,274.054136433333,"2015","8","6","0","1","0","0","0","1",2015-08-06,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,9.6,0,0,0,0
"148",2015-08-07,0.8,27.4,274.054136433333,"2015","8","7","0","1","0","0","0","1",2015-08-07,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,0,0
"149",2015-08-08,0,27.05,274.054136433333,"2015","8","8","0","1","0","0","0","1",2015-08-08,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,9.6,0,0,0
"150",2015-08-09,6.2,25.55,262.45896225,"2015","8","9","0","1","0","0","0","1",2015-08-09,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,0,0,0,6.2
"151",2015-08-10,5.2,22.55,243.0844262,"2015","8","10","0","1","0","0","0","1",2015-08-10,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,6.2,0,0,9.6,0,5.2
"152",2015-08-11,22.3,20,227.12713876,"2015","8","11","0","1","0","0","0","1",2015-08-11,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,5.2,0,0,0,0,22.3
"153",2015-08-12,0.2,23.6,227.12713876,"2015","8","12","0","1","0","0","0","1",2015-08-12,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,22.3,6.2,0,0,9.6,0
"154",2015-08-13,0,25.4,227.12713876,"2015","8","13","0","1","0","0","0","1",2015-08-13,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,5.2,0,0,0,0
"155",2015-08-14,1.6,25.9,227.12713876,"2015","8","14","0","1","0","0","0","1",2015-08-14,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,22.3,6.2,0,0,0
"156",2015-08-15,0,22.8,227.12713876,"2015","8","15","0","1","0","0","0","1",2015-08-15,2015.2,2015.3,"2015-07-01",271.001548351627,247.583533554891,235.798280945029,0,0,5.2,0,0,0
"157",2015-08-16,10.6,17.45,227.12713876,"2015","8","16","0","1","0","0","0","1",2015-08-16,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,22.3,6.2,0,10.6
"158",2015-08-17,0.2,18.5,227.12713876,"2015","8","17","0","1","0","0","0","1",2015-08-17,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,10.6,0,0,5.2,0,0
"159",2015-08-18,0,19.85,227.12713876,"2015","8","18","0","1","0","0","0","1",2015-08-18,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,22.3,6.2,0
"160",2015-08-19,12.7,18.3,227.12713876,"2015","8","19","0","1","0","0","0","1",2015-08-19,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,10.6,0,0,5.2,12.7
"161",2015-08-20,0,18.9,227.12713876,"2015","8","20","0","1","0","0","0","1",2015-08-20,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,12.7,0,0,0,22.3,0
"162",2015-08-21,9,19.1,227.12713876,"2015","8","21","0","1","0","0","0","1",2015-08-21,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,10.6,0,0,9
"163",2015-08-22,4.2,19.05,227.12713876,"2015","8","22","0","1","0","0","0","1",2015-08-22,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,9,12.7,0,0,0,0
"164",2015-08-23,0,19.8,227.12713876,"2015","8","23","0","1","0","0","0","1",2015-08-23,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,10.6,0,0
"165",2015-08-24,0,20.6,227.12713876,"2015","8","24","0","1","0","0","0","1",2015-08-24,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,9,12.7,0,0,0
"166",2015-08-25,0,22.4,227.12713876,"2015","8","25","0","1","0","0","0","1",2015-08-25,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,10.6,0
"167",2015-08-26,0,21.45,227.12713876,"2015","8","26","0","1","0","0","0","1",2015-08-26,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,9,12.7,0,0
"168",2015-08-27,0,23.25,227.12713876,"2015","8","27","0","1","0","0","0","1",2015-08-27,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"169",2015-08-28,0,23.65,227.12713876,"2015","8","28","0","1","0","0","0","1",2015-08-28,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,9,12.7,0
"170",2015-08-29,0,25.25,227.12713876,"2015","8","29","0","1","0","0","0","1",2015-08-29,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"171",2015-08-30,0,26,227.12713876,"2015","8","30","0","1","0","0","0","1",2015-08-30,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,9,0
"172",2015-08-31,0,25.8,227.12713876,"2015","8","31","0","1","0","0","0","1",2015-08-31,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"173",2015-09-01,0,24.45,227.12713876,"2015","9","1","0","1","0","0","0","1",2015-09-01,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"174",2015-09-02,0,23.25,227.12713876,"2015","9","2","0","1","0","0","0","1",2015-09-02,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"175",2015-09-03,0,22.15,227.12713876,"2015","9","3","0","1","0","0","0","1",2015-09-03,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"176",2015-09-04,2.7,21.9,227.12713876,"2015","9","4","0","1","0","0","0","1",2015-09-04,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"177",2015-09-05,13.8,19.45,227.12713876,"2015","9","5","0","1","0","0","0","1",2015-09-05,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,13.8
"178",2015-09-06,0,17.6,227.12713876,"2015","9","6","0","1","0","0","0","1",2015-09-06,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,13.8,0,0,0,0,0
"179",2015-09-07,0,18.35,227.12713876,"2015","9","7","0","1","0","0","0","1",2015-09-07,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"180",2015-09-08,0,18.25,227.12713876,"2015","9","8","0","1","0","0","0","1",2015-09-08,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,13.8,0,0,0,0
"181",2015-09-09,0,16.25,227.12713876,"2015","9","9","0","1","0","0","0","1",2015-09-09,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"182",2015-09-10,0,17.65,227.12713876,"2015","9","10","0","1","0","0","0","1",2015-09-10,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,13.8,0,0,0
"183",2015-09-11,4,17.5,227.12713876,"2015","9","11","0","1","0","0","0","1",2015-09-11,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"184",2015-09-12,0,18.1,227.12713876,"2015","9","12","0","1","0","0","0","1",2015-09-12,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,13.8,0,0
"185",2015-09-13,0,20.25,227.12713876,"2015","9","13","0","1","0","0","0","1",2015-09-13,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"186",2015-09-14,2.2,20.4,227.12713876,"2015","9","14","0","1","0","0","0","1",2015-09-14,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,13.8,0
"187",2015-09-15,0,22.2,227.12713876,"2015","9","15","0","1","0","0","0","1",2015-09-15,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"188",2015-09-16,0,23.2,227.12713876,"2015","9","16","0","1","0","0","0","1",2015-09-16,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"189",2015-09-17,0,25.4,227.12713876,"2015","9","17","0","1","0","0","0","1",2015-09-17,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"190",2015-09-18,0,25.95,227.12713876,"2015","9","18","0","1","0","0","0","1",2015-09-18,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"191",2015-09-19,0.4,24.45,227.12713876,"2015","9","19","0","1","0","0","0","1",2015-09-19,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"192",2015-09-20,1.2,19.45,227.12713876,"2015","9","20","0","1","0","0","0","1",2015-09-20,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"193",2015-09-21,0,19.15,227.12713876,"2015","9","21","0","0","1","0","0","1",2015-09-21,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"194",2015-09-22,0,17.35,227.12713876,"2015","9","22","0","0","1","0","0","1",2015-09-22,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"195",2015-09-23,14.6,16.65,227.12713876,"2015","9","23","0","0","1","0","0","1",2015-09-23,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,14.6
"196",2015-09-24,1,15.2,227.12713876,"2015","9","24","0","0","1","0","0","1",2015-09-24,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,14.6,0,0,0,0,0
"197",2015-09-25,0,14.75,227.12713876,"2015","9","25","0","0","1","0","0","1",2015-09-25,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"198",2015-09-26,0,14.45,227.12713876,"2015","9","26","0","0","1","0","0","1",2015-09-26,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,14.6,0,0,0,0
"199",2015-09-27,0,15.4,227.12713876,"2015","9","27","0","0","1","0","0","1",2015-09-27,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"200",2015-09-28,0,14.2,227.12713876,"2015","9","28","0","0","1","0","0","1",2015-09-28,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,14.6,0,0,0
"201",2015-09-29,0,13.9,227.12713876,"2015","9","29","0","0","1","0","0","1",2015-09-29,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,0,0,0
"202",2015-09-30,0,13.95,227.6734397,"2015","9","30","0","0","1","0","0","1",2015-09-30,2015.2,2015.3,"2015-10-01",225.633325702195,247.583533554891,235.798280945029,0,0,0,14.6,0,0
"203",2015-10-01,8.2,12.95,226.362659557895,"2015","10","1","0","0","1","0","0","1",2015-10-01,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,8.2
"204",2015-10-02,15.9,16.5,224.941935,"2015","10","2","0","0","1","0","0","1",2015-10-02,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,8.2,0,0,0,14.6,15.9
"205",2015-10-03,0.2,16,225.866659591667,"2015","10","3","0","0","1","0","0","1",2015-10-03,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,15.9,0,0,0,0,0
"206",2015-10-04,0,16,227.1598042,"2015","10","4","0","0","1","0","0","1",2015-10-04,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,8.2,0,0,0,0
"207",2015-10-05,3.4,16,225.6479256,"2015","10","5","0","0","1","0","0","1",2015-10-05,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,15.9,0,0,0,0
"208",2015-10-06,0.6,17.3,223.0236674,"2015","10","6","0","0","1","0","0","1",2015-10-06,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,8.2,0,0,0
"209",2015-10-07,5.6,16.3,224.364332142857,"2015","10","7","0","0","1","0","0","1",2015-10-07,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,15.9,0,0,5.6
"210",2015-10-08,0,15.4,224.364332142857,"2015","10","8","0","0","1","0","0","1",2015-10-08,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,5.6,0,0,8.2,0,0
"211",2015-10-09,2,14.6,223.898420133333,"2015","10","9","0","0","1","0","0","1",2015-10-09,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,15.9,0,0
"212",2015-10-10,34,14.5,223.898420133333,"2015","10","10","0","0","1","0","0","1",2015-10-10,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,5.6,0,0,8.2,34
"213",2015-10-11,18.1,10.9,223.898420133333,"2015","10","11","0","0","1","0","0","1",2015-10-11,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,34,0,0,0,15.9,18.1
"214",2015-10-12,0.2,12.95,223.898420133333,"2015","10","12","0","0","1","0","0","1",2015-10-12,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,18.1,0,5.6,0,0,0
"215",2015-10-13,12.8,12.65,223.898420133333,"2015","10","13","0","0","1","0","0","1",2015-10-13,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,34,0,0,0,12.8
"216",2015-10-14,31.2,17.2,223.898420133333,"2015","10","14","0","0","1","0","0","1",2015-10-14,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,12.8,18.1,0,5.6,0,31.2
"217",2015-10-15,9.3,12.65,223.898420133333,"2015","10","15","0","0","1","0","0","1",2015-10-15,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,31.2,0,34,0,0,9.3
"218",2015-10-16,0,12.1,223.898420133333,"2015","10","16","0","0","1","0","0","1",2015-10-16,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,9.3,12.8,18.1,0,5.6,0
"219",2015-10-17,1.6,12.6,223.898420133333,"2015","10","17","0","0","1","0","0","1",2015-10-17,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,31.2,0,34,0,0
"220",2015-10-18,0.4,11.8,223.898420133333,"2015","10","18","0","0","1","0","0","1",2015-10-18,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,9.3,12.8,18.1,0,0
"221",2015-10-19,15,15.95,223.898420133333,"2015","10","19","0","0","1","0","0","1",2015-10-19,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,31.2,0,34,15
"222",2015-10-20,0.2,14.15,223.898420133333,"2015","10","20","0","0","1","0","0","1",2015-10-20,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,15,0,9.3,12.8,18.1,0
"223",2015-10-21,2.2,11.8,223.898420133333,"2015","10","21","0","0","1","0","0","1",2015-10-21,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,31.2,0,0
"224",2015-10-22,11.4,8.5,223.898420133333,"2015","10","22","0","0","1","0","0","1",2015-10-22,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,15,0,9.3,12.8,11.4
"225",2015-10-23,0,10.4,223.898420133333,"2015","10","23","0","0","1","0","0","1",2015-10-23,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,11.4,0,0,0,31.2,0
"226",2015-10-24,0,11.95,223.898420133333,"2015","10","24","0","0","1","0","0","1",2015-10-24,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,15,0,9.3,0
"227",2015-10-25,0,13.25,223.898420133333,"2015","10","25","0","0","1","0","0","1",2015-10-25,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,11.4,0,0,0,0
"228",2015-10-26,0,12.65,223.898420133333,"2015","10","26","0","0","1","0","0","1",2015-10-26,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,15,0,0
"229",2015-10-27,0,14.7,223.898420133333,"2015","10","27","0","0","1","0","0","1",2015-10-27,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,11.4,0,0,0
"230",2015-10-28,6.4,12.65,223.898420133333,"2015","10","28","0","0","1","0","0","1",2015-10-28,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,15,6.4
"231",2015-10-29,11.6,13.15,223.898420133333,"2015","10","29","0","0","1","0","0","1",2015-10-29,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,6.4,0,0,11.4,0,11.6
"232",2015-10-30,10.6,10.7,223.898420133333,"2015","10","30","0","0","1","0","0","1",2015-10-30,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,11.6,0,0,0,0,10.6
"233",2015-10-31,0,12.95,223.898420133333,"2015","10","31","0","0","1","0","0","1",2015-10-31,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,10.6,6.4,0,0,11.4,0
"234",2015-11-01,0,12.4,223.898420133333,"2015","11","1","0","0","1","0","0","1",2015-11-01,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,11.6,0,0,0,0
"235",2015-11-02,0,11.75,223.898420133333,"2015","11","2","0","0","1","0","0","1",2015-11-02,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,10.6,6.4,0,0,0
"236",2015-11-03,0,13.2,223.898420133333,"2015","11","3","0","0","1","0","0","1",2015-11-03,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,11.6,0,0,0
"237",2015-11-04,0,13.85,223.898420133333,"2015","11","4","0","0","1","0","0","1",2015-11-04,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,10.6,6.4,0,0
"238",2015-11-05,0,14.25,223.898420133333,"2015","11","5","0","0","1","0","0","1",2015-11-05,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,11.6,0,0
"239",2015-11-06,0,14.2,223.898420133333,"2015","11","6","0","0","1","0","0","1",2015-11-06,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,10.6,6.4,0
"240",2015-11-07,0,14.25,223.898420133333,"2015","11","7","0","0","1","0","0","1",2015-11-07,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,11.6,0
"241",2015-11-08,0,15.3,223.898420133333,"2015","11","8","0","0","1","0","0","1",2015-11-08,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,10.6,0
"242",2015-11-09,0,15.1,223.898420133333,"2015","11","9","0","0","1","0","0","1",2015-11-09,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,0
"243",2015-11-10,0,12.1,223.898420133333,"2015","11","10","0","0","1","0","0","1",2015-11-10,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,0
"244",2015-11-11,0,14.4,223.898420133333,"2015","11","11","0","0","1","0","0","1",2015-11-11,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,0
"245",2015-11-12,0,9.6,223.898420133333,"2015","11","12","0","0","1","0","0","1",2015-11-12,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,0
"246",2015-11-13,0,11.75,223.898420133333,"2015","11","13","0","0","1","0","0","1",2015-11-13,2015.2,2015.4,"2015-10-01",225.633325702195,224.013028335166,235.798280945029,0,0,0,0,0,0
